Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
721.00,77.96,64.94,59.85,60.95,67.31,87.17,105.82,89.72,79.81,75.33,67.59,64.36,71.15,81.95,74.16,85.77,75.65,88.04,98.45,126.66,132.61,115.31,108.18,106.54,100.72,104.70,111.28,110.08,108.84,130.81,159.67,203.45,182.81,169.64,161.79,163.87,164.90,171.60,175.63,183.57,192.67,201.18,210.03,217.67,212.34,213.54,230.31,236.57,
722.00,77.62,64.86,59.43,60.51,67.11,87.07,105.64,90.21,78.83,75.20,67.35,63.89,70.58,81.68,73.99,85.29,75.11,87.38,98.27,126.15,132.11,115.08,107.79,106.13,100.74,105.13,111.00,109.83,108.17,130.58,159.20,201.70,181.79,169.46,161.13,162.73,165.96,171.06,175.23,182.63,192.83,200.10,209.24,216.33,211.01,213.10,228.70,235.88,
723.00,77.42,64.80,58.88,60.00,66.72,86.57,105.40,89.92,78.82,74.80,65.94,63.41,69.96,81.12,73.44,85.16,74.50,86.52,97.96,125.85,131.75,114.64,107.47,105.45,99.75,104.95,110.27,109.47,107.95,130.13,158.22,200.11,182.08,168.77,159.90,160.94,165.99,171.18,174.86,180.55,190.75,197.85,207.24,216.99,209.67,212.34,228.29,236.14,
724.00,76.77,64.51,58.13,59.48,66.01,86.18,105.38,89.18,78.08,74.10,64.78,63.10,69.72,80.29,72.96,84.64,74.13,85.82,96.78,124.91,130.58,113.09,107.36,105.33,98.35,104.75,108.93,108.33,107.84,129.56,156.96,200.18,181.21,167.31,158.35,161.53,165.77,170.87,173.81,179.34,190.45,195.33,205.47,215.38,209.56,211.89,226.33,234.86,
725.00,76.84,64.26,58.07,59.13,65.71,86.21,104.93,90.01,77.26,73.46,64.56,62.95,69.59,80.12,72.88,84.51,73.97,85.93,96.34,124.35,130.11,112.71,107.54,104.65,98.25,104.42,108.58,107.75,107.37,128.35,156.67,200.91,180.48,167.42,159.49,159.16,165.03,170.93,173.42,178.27,189.77,195.65,205.29,214.71,209.20,211.49,224.76,235.01,
726.00,77.31,64.76,57.64,58.90,66.02,86.38,105.01,90.90,77.68,73.23,65.50,63.05,69.45,80.21,72.64,84.67,74.05,85.86,96.70,124.33,130.71,112.73,108.28,104.44,99.37,103.98,108.29,107.69,107.84,129.81,157.44,201.71,180.35,167.55,157.77,159.24,165.16,171.12,175.26,178.54,190.13,195.49,205.88,215.68,208.26,209.46,224.60,235.58,
727.00,77.49,64.98,57.82,59.01,66.42,86.51,105.50,90.95,78.25,73.14,65.07,63.46,70.13,80.53,73.38,85.16,74.06,86.53,96.95,125.29,131.47,113.12,108.28,104.78,99.94,104.75,108.20,107.90,108.35,130.70,158.15,201.91,180.12,168.54,159.40,159.28,165.63,171.69,177.87,179.11,188.85,195.26,207.79,217.94,209.56,210.34,224.94,236.04,
728.00,78.08,65.35,58.60,59.36,67.04,87.23,105.70,90.81,78.54,73.04,65.66,63.88,71.11,80.92,74.06,85.64,75.21,87.68,97.39,125.83,132.51,113.32,109.30,106.15,100.49,104.72,108.49,108.95,109.47,131.12,159.47,201.83,180.07,168.66,159.08,161.94,165.94,171.87,177.75,180.55,190.36,195.36,209.55,218.47,211.28,212.89,227.15,236.73,
729.00,79.33,66.06,59.53,59.90,67.90,88.17,106.60,91.47,78.90,74.19,66.93,64.73,71.87,82.10,74.74,86.80,76.68,89.06,98.89,127.35,134.02,115.38,110.41,107.90,101.91,105.39,109.88,110.81,110.58,132.17,161.32,202.18,181.97,171.61,160.74,164.58,167.82,172.78,179.55,183.30,191.27,198.16,211.60,219.94,212.23,214.35,227.79,238.22,
730.00,80.41,67.17,60.26,60.98,69.26,89.55,107.91,92.87,80.46,75.81,68.50,65.84,73.09,83.48,76.23,88.37,77.85,90.69,100.93,129.07,136.25,117.28,111.76,110.17,104.00,107.01,111.59,112.53,112.46,135.26,163.73,205.07,185.53,173.70,162.90,167.98,169.82,175.59,181.40,185.93,194.28,201.64,214.57,222.58,213.92,216.86,232.92,240.93,
731.00,81.88,68.41,61.46,62.48,70.81,90.93,110.00,94.27,82.49,77.68,69.58,67.50,74.76,85.38,78.43,90.19,79.34,92.96,103.35,131.71,139.49,120.36,112.88,112.55,106.11,110.29,113.59,115.11,114.65,137.75,166.42,209.23,188.29,177.83,167.03,170.29,172.46,178.06,183.83,189.13,197.24,204.47,217.21,226.90,218.84,222.40,239.14,244.86,
732.00,83.72,70.02,63.01,63.91,72.42,93.12,112.13,95.36,84.44,79.63,71.14,69.27,76.59,87.27,80.40,92.03,81.51,94.76,105.49,134.31,141.81,122.91,115.62,115.50,107.70,112.20,116.30,117.61,116.71,141.06,169.47,212.92,192.71,180.58,170.30,173.44,175.47,181.46,186.13,192.13,201.20,208.75,219.01,228.83,223.27,227.25,243.69,249.01,
733.00,85.44,71.11,64.43,65.44,73.71,94.89,114.30,97.80,85.60,81.53,72.45,71.02,78.18,89.46,82.04,93.84,83.13,96.82,107.67,137.09,143.64,126.46,117.78,117.46,110.14,114.61,118.91,119.37,118.92,143.64,172.82,215.98,195.43,185.63,173.85,176.72,178.74,184.14,187.45,195.74,203.90,214.00,222.29,232.08,226.71,230.91,246.88,252.47,
734.00,86.76,72.16,65.52,66.87,75.14,96.25,116.19,99.37,86.65,82.67,73.79,72.22,79.48,91.17,83.86,95.21,84.14,98.25,109.87,138.85,145.42,128.51,119.87,118.61,111.76,116.64,120.89,120.72,120.00,146.39,175.65,217.64,197.01,188.26,178.39,177.97,181.24,187.12,189.72,197.92,206.22,216.64,223.95,234.97,228.90,233.15,250.98,255.74,
735.00,87.48,73.03,66.13,67.52,75.93,96.56,118.18,99.52,88.08,83.12,74.09,73.10,80.16,92.32,84.66,96.10,84.82,99.15,110.92,140.41,146.71,129.11,120.78,118.82,112.50,118.29,121.75,121.55,120.86,147.65,177.30,217.10,197.54,189.46,178.28,178.92,183.58,188.63,191.33,199.65,206.39,216.06,224.23,237.37,232.85,233.67,251.39,257.18,
736.00,87.68,73.24,66.73,68.17,76.29,97.43,118.99,99.82,89.12,83.30,73.94,73.52,80.90,92.57,85.30,96.76,85.52,99.73,110.92,141.05,146.81,128.63,121.61,119.20,112.68,118.40,122.71,121.77,122.08,148.48,177.96,215.98,199.84,190.29,179.54,180.31,185.31,189.46,193.03,199.98,207.98,217.53,225.30,236.73,233.77,235.31,251.04,258.03,
737.00,88.26,73.29,67.13,68.80,76.64,98.10,119.80,101.21,89.14,83.50,75.10,73.92,81.05,93.45,85.46,97.26,86.27,100.66,111.99,141.42,147.95,129.04,122.25,119.54,114.16,118.76,123.87,122.67,123.82,147.53,178.44,218.08,199.49,190.72,180.48,182.15,186.02,190.51,193.43,201.58,208.79,218.60,226.02,238.14,233.23,233.33,250.67,259.23,
738.00,88.98,74.12,67.43,69.30,77.45,98.84,120.94,102.14,90.58,83.96,76.21,74.49,81.70,94.44,86.08,98.17,87.00,101.47,112.97,142.20,149.32,129.32,123.07,120.00,115.89,120.05,125.17,124.06,124.02,149.04,179.11,220.08,201.27,192.26,182.44,184.37,187.05,192.23,194.67,202.18,212.07,218.84,226.64,239.50,234.60,232.42,252.40,260.84,
739.00,89.73,74.92,68.09,69.99,78.44,99.71,121.55,103.36,92.03,84.77,76.59,75.06,82.78,95.57,86.71,99.43,87.77,102.49,113.91,143.36,150.91,130.39,123.75,121.15,117.40,121.67,125.86,125.54,125.59,149.85,180.37,222.85,203.82,193.63,183.84,185.09,188.82,193.86,196.56,203.47,214.62,220.33,228.69,241.24,236.68,234.71,253.01,263.21,
740.00,90.63,75.71,69.20,71.04,79.38,101.30,122.57,105.05,92.89,86.55,77.72,76.21,84.46,96.55,87.64,100.97,89.37,103.72,115.23,144.42,153.24,132.40,126.07,123.90,119.07,122.09,127.73,127.74,127.72,151.09,181.94,225.47,206.78,196.80,186.75,186.76,188.49,195.76,198.12,205.79,217.14,222.77,231.79,242.14,238.82,237.78,255.16,265.49,
741.00,92.23,77.16,70.48,71.77,80.08,102.84,123.82,107.05,92.71,88.23,79.91,77.41,85.75,98.07,88.69,102.86,90.63,105.36,116.96,145.73,155.27,134.88,128.03,126.25,120.60,123.24,129.54,129.20,128.58,152.84,184.47,227.66,207.94,198.22,188.98,188.98,191.11,199.39,199.73,207.67,219.65,224.44,233.89,244.84,240.32,238.68,257.91,268.59,
742.00,93.11,78.27,71.31,72.62,81.57,103.75,125.34,108.75,94.37,89.58,81.12,78.15,87.01,99.13,90.04,104.28,91.69,106.41,118.52,147.25,156.97,137.10,130.01,127.58,122.18,124.60,131.06,130.71,129.50,156.31,186.71,228.17,211.93,201.41,190.56,190.85,193.19,200.50,201.20,209.83,221.61,225.77,236.56,247.61,244.02,240.71,261.68,270.83,
743.00,93.67,79.20,71.80,73.59,82.36,104.61,126.06,109.97,95.27,90.01,81.53,79.19,88.08,100.14,91.30,105.54,92.57,107.33,120.10,149.15,159.09,138.26,131.58,129.12,123.53,125.57,131.91,131.37,130.91,157.77,188.74,228.94,211.89,202.15,193.51,191.26,194.49,202.34,203.68,211.11,221.15,225.45,238.65,249.96,246.74,242.66,263.68,273.46,
744.00,94.29,80.06,72.19,74.10,82.69,105.68,127.14,110.19,96.34,91.15,82.28,80.57,89.37,100.71,92.54,106.54,93.73,108.51,120.93,150.82,159.92,138.85,133.84,131.20,123.49,126.69,133.03,132.20,131.39,159.74,190.20,230.24,214.02,204.56,192.37,191.90,196.28,202.49,205.88,211.25,221.93,226.64,241.14,251.05,247.19,244.11,263.93,275.40,
745.00,95.02,80.77,72.55,74.54,82.94,106.14,127.93,111.23,96.05,91.46,83.13,81.16,89.98,101.73,93.47,107.17,94.96,109.53,121.54,152.17,160.51,139.91,134.22,131.49,124.44,127.55,133.97,132.52,131.95,160.35,192.15,232.16,214.68,202.81,194.37,194.84,197.62,204.05,207.20,212.22,222.40,228.80,241.74,251.71,245.28,245.02,265.41,276.91,
746.00,94.98,80.98,72.64,75.38,83.95,106.63,128.34,111.98,97.19,92.05,83.17,81.62,90.48,102.94,94.03,107.26,95.57,110.26,122.46,153.25,161.29,140.83,134.90,132.06,125.94,128.22,134.04,132.95,131.93,161.88,192.05,233.10,216.36,203.15,195.66,197.11,197.70,203.58,206.89,214.44,221.93,230.16,241.61,253.16,245.56,244.87,266.59,278.62,
747.00,94.74,81.67,72.70,75.53,83.93,106.78,128.50,111.69,98.00,92.63,82.24,82.05,90.87,103.48,94.70,107.87,95.64,110.84,123.07,153.80,161.54,139.92,134.54,132.09,125.38,129.25,133.69,132.94,132.84,161.82,192.32,232.63,214.71,203.36,196.39,199.02,198.27,203.74,206.96,214.70,221.11,230.73,240.76,252.83,246.42,247.18,267.21,279.08,
748.00,94.84,81.33,73.01,75.52,83.98,107.33,128.99,111.54,98.40,93.74,81.81,82.39,91.40,103.40,95.11,108.00,96.11,111.05,122.75,153.09,160.80,140.11,134.34,132.05,124.27,128.85,134.42,133.61,133.44,161.53,192.50,231.90,216.51,203.30,197.04,199.04,199.73,203.50,208.76,214.26,221.56,232.87,241.11,252.11,246.09,249.62,267.15,277.70,
749.00,95.10,80.88,73.83,75.69,83.72,107.57,128.75,112.44,97.90,94.25,82.55,81.76,90.86,103.86,94.76,108.32,96.25,111.59,123.10,152.72,160.75,141.33,134.10,131.29,124.94,127.67,135.07,133.92,134.08,161.66,193.12,232.94,214.19,203.60,198.36,199.95,199.27,203.76,208.06,215.70,221.17,234.11,238.81,252.14,244.84,249.07,267.83,277.08,
750.00,95.15,80.65,73.92,75.50,84.15,107.76,128.25,112.45,98.51,94.17,82.39,81.62,90.95,104.00,94.80,108.36,95.89,111.29,123.74,152.15,159.44,141.36,134.26,130.50,125.01,128.74,134.68,133.87,134.20,162.27,193.26,232.55,214.62,204.28,198.50,200.10,199.59,203.83,207.11,215.91,222.52,234.99,240.19,253.10,246.04,248.93,267.94,276.61,
751.00,95.15,80.47,73.60,75.20,83.88,107.37,128.54,112.22,98.37,94.16,82.32,81.66,90.93,103.56,94.55,108.28,95.75,110.74,123.28,151.79,159.41,140.86,134.81,130.52,124.03,129.94,134.48,134.01,134.28,161.25,193.32,233.62,214.35,205.77,198.30,198.39,200.41,203.57,207.68,215.27,220.78,234.87,240.07,252.53,247.26,250.03,268.88,275.76,
752.00,95.41,80.18,74.12,75.26,83.90,107.47,128.78,111.24,98.33,94.94,83.39,82.12,91.21,103.01,94.51,107.83,96.08,110.60,122.69,151.38,158.89,141.08,135.59,131.38,123.92,129.51,134.85,133.76,134.35,161.49,192.68,234.54,217.81,205.60,200.31,196.96,200.53,204.44,208.63,214.85,221.55,235.96,239.51,251.26,243.47,249.15,267.51,275.45,
753.00,95.33,80.20,74.09,75.05,83.59,107.32,128.56,110.99,97.56,94.30,84.22,82.17,90.99,103.15,93.87,107.61,96.08,110.65,122.69,151.43,158.65,141.09,135.49,132.04,125.30,130.57,134.71,133.05,133.44,160.86,191.64,235.33,216.46,206.57,197.14,194.79,200.91,203.44,208.98,214.56,220.75,236.17,238.83,251.07,241.96,247.62,267.92,276.44,
754.00,95.26,80.31,73.27,74.64,84.13,107.01,128.52,110.68,97.09,92.88,83.71,81.87,90.58,102.69,93.88,106.92,95.37,109.67,122.08,151.03,158.52,139.69,134.97,132.25,126.01,131.24,134.79,132.46,132.66,160.05,189.37,233.18,218.95,204.71,197.59,194.93,201.42,205.05,206.94,215.61,220.29,234.72,238.60,251.26,242.59,247.23,268.34,276.24,
755.00,94.34,80.01,72.41,74.10,83.55,106.02,128.00,108.77,97.02,91.82,82.77,81.39,90.06,101.81,93.01,106.04,94.58,109.24,121.28,151.13,158.44,138.42,134.17,132.56,125.75,130.10,133.60,132.26,132.19,159.06,188.08,230.73,215.33,204.85,195.47,194.37,199.54,202.50,206.56,214.87,219.86,230.91,236.54,250.23,243.06,246.80,266.05,274.89,
756.00,91.64,77.90,70.73,72.20,81.24,103.62,124.58,105.14,95.03,88.95,80.30,79.57,88.16,99.15,90.76,103.42,92.33,107.00,118.00,147.94,154.81,135.48,130.57,129.09,122.71,126.15,130.96,129.68,129.10,154.43,183.09,225.01,209.89,198.50,190.64,191.43,194.57,198.31,199.68,210.68,215.97,225.79,231.09,245.42,236.20,241.31,257.80,267.02,
757.00,86.76,73.23,66.41,67.76,76.55,97.85,117.73,100.66,88.89,83.34,75.73,74.85,82.68,94.05,85.52,98.12,86.73,101.28,111.88,139.68,146.72,128.92,123.14,121.77,116.44,118.60,123.93,122.50,121.65,146.02,173.56,213.73,196.66,188.75,179.64,180.43,184.66,186.89,190.55,197.55,205.36,213.38,218.73,232.14,225.02,227.55,244.39,252.58,
758.00,79.93,67.51,60.83,62.50,70.86,89.99,108.60,93.59,82.57,76.72,69.22,68.53,75.45,86.55,78.57,90.21,79.28,92.98,103.01,128.73,135.43,119.59,113.17,111.26,107.27,108.64,113.76,112.78,111.81,135.28,160.27,198.21,183.68,173.10,165.49,167.92,169.95,173.01,174.65,182.96,191.52,196.75,203.02,216.05,208.88,208.20,224.70,233.05,
759.00,71.95,61.05,54.86,56.37,64.28,81.65,97.91,84.78,75.72,69.88,62.23,62.17,68.48,78.12,71.44,81.99,71.62,84.31,93.25,116.82,123.28,108.15,103.03,100.57,96.60,98.73,102.80,102.60,101.95,123.05,146.59,180.39,163.13,158.86,150.07,154.27,155.05,156.30,159.19,164.84,173.57,178.69,186.83,195.69,190.90,191.49,204.29,211.44,
760.00,64.43,54.43,49.35,50.57,57.45,73.30,87.64,76.47,67.59,63.01,55.60,55.84,61.15,69.47,63.78,73.04,63.87,75.29,83.00,104.09,110.53,97.15,92.41,89.50,85.71,87.36,92.49,91.58,91.51,110.09,131.44,162.26,148.22,141.27,133.76,137.48,140.77,139.13,142.76,147.19,156.57,161.08,168.81,175.12,168.57,170.00,184.18,190.26,
761.00,58.97,49.13,44.81,45.76,51.88,66.29,79.38,70.26,60.80,57.31,51.07,49.69,54.93,62.91,57.42,66.03,57.64,67.90,75.52,94.55,100.36,88.17,84.20,81.27,78.32,79.26,83.56,82.42,82.74,100.68,119.68,146.85,134.60,128.92,122.44,123.78,127.88,125.45,130.74,133.26,143.36,147.09,155.36,159.25,153.11,153.87,170.17,174.48,
762.00,55.97,46.93,42.47,43.61,49.33,63.35,75.63,66.59,58.78,54.11,48.31,46.86,52.17,59.45,54.53,62.85,54.80,64.28,71.71,90.65,95.90,83.39,79.82,76.85,74.48,76.26,79.40,78.60,79.07,96.10,114.31,139.06,128.50,121.57,114.17,117.42,121.69,118.46,125.72,127.86,136.22,141.91,148.83,153.79,147.06,147.70,163.94,166.65,
763.00,55.78,46.94,42.17,43.21,48.71,62.83,74.97,65.57,58.31,53.69,47.92,46.52,51.98,58.72,54.27,62.53,54.80,63.82,71.36,90.67,95.57,82.15,79.52,77.31,73.88,76.13,78.13,78.57,79.10,95.44,114.52,139.55,125.71,121.44,114.50,117.02,121.23,120.09,124.10,128.39,134.72,139.99,148.19,151.10,147.60,148.74,165.01,165.81,
764.00,57.29,48.52,43.67,44.38,49.29,64.31,77.12,66.33,59.91,55.51,49.86,48.12,53.45,59.95,55.46,64.01,56.70,65.58,73.17,93.45,97.70,85.01,81.49,79.57,75.15,77.83,80.80,81.26,80.84,97.28,116.80,143.41,130.79,125.01,116.96,119.82,122.83,123.25,127.53,131.35,137.23,145.01,149.62,155.21,150.77,151.38,169.95,169.43,
765.00,60.54,50.99,46.16,46.47,51.79,67.74,81.36,69.78,62.05,58.52,52.60,50.58,56.12,63.51,58.38,67.23,59.99,68.94,77.14,98.05,102.39,89.70,85.18,83.79,79.15,82.37,85.28,85.58,84.58,102.20,122.79,150.82,135.96,131.15,122.31,124.88,128.49,131.11,134.35,136.57,143.59,152.86,157.29,163.12,159.91,159.28,178.36,177.58,
766.00,64.28,54.37,49.12,49.70,55.81,72.69,86.92,74.49,66.25,62.21,55.94,54.42,60.00,68.09,62.18,71.68,64.10,73.67,82.47,104.40,109.66,96.02,90.56,88.28,84.39,88.78,91.46,92.12,90.20,108.95,131.28,159.09,145.24,140.28,131.09,132.30,136.74,139.67,144.21,146.14,152.21,162.32,167.16,173.83,171.42,169.38,188.79,188.39,
767.00,68.39,58.62,52.54,53.34,60.05,77.34,92.48,79.26,70.74,66.85,60.14,58.22,64.82,73.06,67.05,76.82,68.60,78.76,88.11,110.77,116.67,102.03,97.14,95.08,89.43,94.71,96.53,99.17,95.73,116.48,140.62,168.26,155.28,149.56,140.95,141.84,145.07,149.93,150.82,156.50,161.38,169.97,177.63,182.53,181.33,181.70,198.81,200.80,
768.00,72.45,62.41,56.52,56.89,63.80,82.33,98.98,84.21,75.18,71.21,63.35,62.23,69.20,78.10,71.25,81.80,73.41,84.17,93.21,117.01,123.56,109.90,102.98,100.37,94.97,98.94,102.53,104.38,101.88,122.41,149.12,176.20,167.44,158.86,150.10,151.42,153.54,155.83,160.24,167.12,171.20,181.18,186.25,194.43,191.41,192.39,209.33,212.76,
769.00,76.33,65.31,59.74,60.30,67.04,86.32,104.44,89.40,78.27,74.45,67.22,65.00,72.55,82.66,74.89,86.43,77.27,88.31,98.58,122.31,130.24,115.26,108.64,105.65,101.45,103.35,107.91,108.59,107.35,128.92,157.15,184.33,174.93,164.05,158.23,155.71,160.05,162.93,168.81,174.52,181.68,189.03,196.31,204.01,200.90,201.66,219.99,223.76,
770.00,79.56,68.28,61.94,63.08,70.25,90.26,108.91,93.79,82.77,77.12,69.87,67.87,75.40,86.29,78.35,90.50,80.36,92.12,103.01,127.19,135.82,119.74,113.67,110.02,106.29,107.67,111.82,112.30,111.68,134.86,163.41,193.11,183.86,171.48,168.28,162.21,166.65,169.12,176.03,182.64,190.50,195.36,202.94,212.87,209.81,211.04,227.90,233.55,
771.00,82.45,70.78,64.14,65.33,72.70,93.08,111.97,96.97,86.20,79.89,71.82,70.23,78.43,88.87,81.85,93.68,83.19,95.50,105.92,131.69,139.28,123.10,117.55,114.03,109.73,110.56,115.72,116.22,115.56,139.78,168.56,200.88,188.53,175.20,172.01,170.42,171.64,174.09,182.01,188.63,196.13,199.73,210.24,219.77,217.08,219.99,232.69,241.66,
772.00,85.12,72.27,65.98,67.31,74.59,95.45,115.22,99.33,88.10,82.21,73.89,72.89,80.73,91.28,83.95,95.98,85.45,98.91,108.72,135.35,143.59,127.29,120.86,117.29,112.94,113.38,120.32,118.92,119.09,143.06,172.48,207.38,193.59,181.01,177.84,175.18,176.39,180.77,186.69,192.56,202.77,206.77,215.16,225.27,220.80,223.73,239.25,247.21,
773.00,87.25,73.00,67.27,68.78,76.28,97.30,117.45,101.77,89.04,83.90,76.38,74.27,81.93,93.68,85.73,97.93,86.72,101.02,111.58,138.27,146.08,129.06,123.42,120.19,115.83,116.89,123.64,121.25,120.54,146.85,174.90,212.68,196.35,184.69,180.59,179.49,179.34,184.97,190.17,194.67,206.91,210.00,219.57,229.84,225.92,227.87,242.78,251.64,
774.00,88.26,73.93,68.26,69.70,77.63,98.58,119.31,103.87,90.71,85.23,77.01,75.84,83.04,95.26,87.18,99.28,87.62,102.65,113.09,140.62,148.63,130.68,124.80,121.25,117.28,119.37,124.95,123.58,122.61,148.87,176.49,214.90,200.65,189.74,182.95,182.34,183.55,189.20,194.23,196.77,208.78,213.14,222.12,233.28,230.31,231.94,246.19,255.23,
775.00,88.62,74.61,68.72,70.57,78.35,99.08,120.13,104.59,90.97,86.82,77.94,76.68,84.20,96.26,88.30,99.93,88.62,103.56,114.05,142.13,150.07,131.28,125.22,123.38,117.57,120.35,125.94,125.69,124.49,149.73,177.83,215.84,199.61,192.61,183.21,184.92,187.06,191.58,195.08,199.78,210.54,214.30,223.61,233.95,230.45,234.12,246.33,257.95,
776.00,88.65,75.19,69.32,70.90,78.32,99.81,120.97,104.66,91.32,87.67,78.85,77.66,84.76,97.23,88.51,100.57,89.40,104.43,115.28,142.67,151.27,132.39,125.70,124.61,118.60,121.58,126.77,125.49,124.66,149.79,178.35,217.88,202.37,195.96,184.76,186.06,189.07,194.24,195.10,201.60,211.46,216.63,222.57,233.34,230.82,233.31,248.87,259.54,
777.00,89.16,74.92,69.65,70.60,78.73,100.24,121.07,105.88,91.14,88.00,79.51,77.62,84.54,97.73,88.54,100.81,89.76,104.25,115.65,143.14,151.58,132.92,125.73,125.03,118.81,121.08,127.46,126.60,125.58,150.60,178.92,218.27,201.18,196.42,184.65,186.91,191.66,193.19,195.26,202.16,212.65,217.20,223.46,233.86,233.20,234.48,250.25,259.35,
778.00,89.46,75.31,69.49,70.74,78.74,100.18,120.91,105.88,92.18,87.82,79.01,77.38,84.77,97.67,88.53,100.72,89.95,104.58,116.17,143.33,152.57,132.89,126.02,125.14,119.05,121.99,127.00,127.22,126.23,150.18,179.88,217.00,200.44,196.31,183.91,185.89,191.96,192.83,196.53,203.08,211.78,216.79,222.87,233.76,234.20,235.05,249.22,259.44,
779.00,89.41,75.36,69.06,70.98,78.94,100.20,120.42,104.70,91.96,87.71,79.36,77.27,85.51,97.05,88.77,100.57,90.18,104.54,115.65,143.05,151.44,132.21,125.90,126.29,118.01,121.89,127.88,127.71,126.02,150.52,180.84,216.66,198.89,195.26,185.26,185.69,191.83,191.51,195.70,203.83,210.72,215.78,222.55,233.39,232.80,233.43,247.73,258.49,
780.00,89.71,75.69,69.54,70.66,79.03,100.43,120.30,104.17,92.69,87.21,79.23,77.27,85.56,97.13,88.62,100.66,90.41,104.75,115.67,143.71,150.60,133.33,126.90,125.38,118.53,121.62,128.47,127.40,126.29,150.34,180.15,215.01,200.36,193.38,182.84,187.10,192.90,191.21,195.55,203.95,208.87,217.66,222.55,234.01,232.22,232.22,250.68,258.23,
781.00,90.10,75.28,69.68,70.88,78.78,100.31,120.31,105.14,92.19,87.16,80.36,76.61,85.25,97.28,88.34,100.80,90.46,104.49,115.84,143.84,150.92,133.26,126.94,125.38,118.57,121.04,129.08,127.56,125.42,150.48,179.31,214.28,198.96,191.70,184.11,184.02,190.34,190.89,194.98,202.54,208.49,217.75,223.60,237.50,232.80,231.08,251.40,257.52,
782.00,90.06,75.57,69.27,70.92,78.60,100.40,120.23,104.49,92.95,86.85,79.67,76.34,85.40,97.23,88.70,101.56,89.82,104.49,115.78,144.21,150.86,132.58,127.03,124.33,118.34,122.80,127.77,127.06,125.21,150.57,179.29,214.17,201.42,189.11,184.81,182.68,188.66,191.21,195.06,201.80,208.22,216.56,224.05,237.47,230.99,233.10,249.07,257.40,
783.00,89.95,75.53,69.08,70.18,78.67,100.30,120.27,103.82,92.70,86.90,79.20,76.22,85.65,96.46,88.90,101.73,90.03,104.04,115.07,144.43,149.73,132.49,126.69,123.75,116.44,121.94,127.59,126.68,125.34,149.80,179.45,215.32,201.59,189.53,185.58,183.45,187.11,191.20,195.56,201.29,207.77,215.77,225.00,236.76,228.16,232.09,249.59,257.32,
784.00,89.59,75.69,69.22,70.04,77.98,100.10,119.83,103.53,92.59,87.56,79.56,76.19,85.09,96.36,88.42,101.60,90.14,103.99,115.45,144.68,149.96,132.75,126.86,122.67,116.40,121.02,127.39,124.88,125.44,149.63,179.26,217.01,203.55,187.97,186.14,183.85,185.23,191.06,193.05,199.70,207.52,216.60,224.12,236.00,227.47,230.42,249.96,257.48,
785.00,88.92,74.83,68.67,69.99,77.78,99.46,119.51,102.95,91.54,87.88,80.10,75.77,84.32,95.77,88.20,101.26,89.39,103.54,115.12,143.42,149.20,131.57,125.96,122.36,115.56,120.34,125.67,123.91,124.75,148.43,178.90,217.35,201.92,188.38,186.25,184.63,182.73,190.92,193.96,198.92,207.16,215.68,224.56,236.25,228.12,231.75,248.23,256.07,
786.00,88.09,74.53,68.37,69.81,78.02,98.63,118.66,102.23,91.49,87.12,77.88,75.34,83.67,95.40,88.01,100.19,88.25,102.74,113.89,142.47,149.05,131.01,124.79,121.14,115.62,120.52,124.31,123.50,125.09,147.44,178.65,216.43,200.81,188.39,184.66,183.87,181.97,187.75,193.47,197.69,206.53,215.96,223.54,233.14,228.39,232.37,245.57,256.73,
