Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
383.00,0.21,0.20,0.19,0.20,0.21,0.23,0.23,0.22,0.24,0.26,0.24,360.32,360.29,361.60,364.05,468.60,465.02,467.05,463.61,469.41,463.67,462.76,461.10,460.17,461.32,461.48,461.94,461.39,459.24,462.37,465.76,456.37,
384.00,0.20,0.19,0.19,0.20,0.20,0.23,0.23,0.21,0.23,0.26,0.25,359.37,358.78,360.63,362.85,466.30,463.23,465.36,462.70,468.35,462.10,461.25,459.38,458.28,459.04,459.53,460.80,459.99,457.67,460.94,464.00,454.65,
385.00,0.21,0.20,0.20,0.20,0.21,0.23,0.23,0.22,0.23,0.27,0.26,370.31,368.91,370.85,373.35,479.73,476.68,479.03,476.68,482.03,475.59,475.44,472.88,470.99,472.17,472.30,473.78,473.91,471.36,474.60,477.86,467.80,
386.00,0.21,0.21,0.21,0.21,0.22,0.23,0.23,0.23,0.24,0.25,0.27,388.47,386.63,388.64,390.78,501.96,498.95,501.35,499.12,504.65,498.49,497.82,495.48,493.63,494.57,494.43,496.03,496.15,494.47,497.47,500.32,489.78,
387.00,0.21,0.22,0.21,0.22,0.23,0.24,0.24,0.24,0.25,0.26,0.27,407.66,405.94,407.52,410.44,526.85,523.57,526.09,523.75,528.90,522.48,521.89,519.78,517.91,519.11,518.88,520.03,520.92,518.65,522.00,524.90,513.78,
388.00,0.23,0.22,0.21,0.23,0.24,0.25,0.25,0.24,0.26,0.26,0.28,428.04,425.95,428.21,431.43,553.41,549.54,552.06,549.84,555.30,548.74,547.73,545.65,543.76,545.07,545.21,546.16,547.19,544.37,548.15,551.14,539.90,
389.00,0.24,0.22,0.22,0.23,0.26,0.25,0.26,0.25,0.27,0.26,0.29,444.89,442.86,445.06,448.79,575.90,571.06,574.15,571.73,576.79,569.70,569.39,567.52,565.82,567.48,567.28,568.18,568.69,565.74,570.31,573.05,561.54,
390.00,0.23,0.22,0.21,0.23,0.26,0.25,0.26,0.25,0.27,0.26,0.29,445.89,444.87,446.23,450.10,577.50,572.79,575.74,572.67,578.37,570.90,570.01,568.88,568.23,570.05,569.72,569.34,569.22,567.14,571.68,574.04,562.82,
391.00,0.22,0.21,0.20,0.22,0.24,0.24,0.25,0.23,0.25,0.25,0.28,435.72,435.00,436.48,440.09,564.94,559.79,562.88,559.53,565.51,557.69,556.61,555.69,555.84,557.76,557.13,556.05,556.23,553.62,558.62,560.99,550.12,
392.00,0.22,0.20,0.21,0.21,0.23,0.23,0.25,0.23,0.25,0.25,0.29,430.47,429.00,431.58,434.87,557.87,552.35,555.84,552.98,558.78,551.37,549.35,549.21,548.86,550.47,550.12,549.21,549.27,546.41,551.44,554.17,543.13,
393.00,0.21,0.19,0.20,0.20,0.22,0.23,0.24,0.23,0.24,0.24,0.28,423.14,422.31,423.40,427.05,548.49,543.01,547.15,544.08,549.39,541.84,540.06,539.76,539.95,541.91,541.51,540.11,539.08,537.91,541.77,544.37,533.78,
394.00,0.20,0.19,0.19,0.19,0.20,0.22,0.23,0.22,0.22,0.23,0.26,408.62,408.69,409.48,412.60,529.87,525.33,528.48,525.67,530.98,524.31,522.08,521.53,521.90,523.68,524.12,521.85,521.00,520.01,522.91,525.76,515.81,
395.00,0.20,0.20,0.19,0.20,0.20,0.21,0.23,0.22,0.22,0.23,0.26,417.61,417.48,418.83,421.86,541.56,536.66,538.68,537.69,542.66,536.54,534.49,532.76,531.57,532.98,533.93,533.80,533.04,531.72,534.02,537.58,527.65,
396.00,0.22,0.22,0.22,0.21,0.22,0.23,0.25,0.25,0.24,0.24,0.28,461.17,460.77,462.51,466.30,597.09,592.47,594.28,593.71,599.14,592.79,591.03,588.20,585.33,587.08,588.60,589.34,588.91,587.18,589.60,593.54,582.77,
397.00,0.24,0.24,0.23,0.24,0.25,0.25,0.27,0.27,0.26,0.27,0.30,508.82,509.10,510.22,514.32,658.67,653.95,655.70,654.68,661.04,653.80,652.70,648.73,647.01,648.02,649.72,651.24,649.61,648.28,650.90,654.81,642.75,
398.00,0.26,0.26,0.24,0.26,0.27,0.27,0.28,0.30,0.29,0.29,0.32,555.42,555.24,557.09,561.28,718.64,712.90,714.63,713.77,720.85,713.30,711.93,707.90,705.71,707.07,708.00,710.27,709.14,706.88,710.46,714.54,700.97,
399.00,0.29,0.28,0.27,0.30,0.30,0.29,0.30,0.32,0.32,0.33,0.35,615.15,614.38,616.30,621.04,794.49,787.70,790.05,789.14,797.24,788.69,788.06,783.33,779.76,781.81,782.58,785.18,784.94,782.12,785.71,790.14,775.55,
400.00,0.31,0.30,0.30,0.32,0.33,0.32,0.32,0.34,0.35,0.35,0.38,671.49,671.02,672.52,678.22,867.31,859.63,863.89,861.20,869.97,860.10,859.47,854.81,852.13,854.53,854.59,856.92,856.44,853.46,857.65,861.82,846.44,
401.00,0.32,0.30,0.30,0.33,0.34,0.33,0.33,0.35,0.36,0.36,0.39,701.96,701.29,703.21,708.80,907.05,899.38,904.02,900.75,909.00,898.98,898.00,893.93,893.02,895.25,894.78,896.46,896.02,892.33,896.60,901.22,884.68,
402.00,0.32,0.31,0.31,0.33,0.34,0.34,0.34,0.34,0.36,0.36,0.40,715.47,714.06,716.10,721.64,924.03,916.65,921.43,918.02,925.44,914.84,914.47,910.93,910.04,913.07,911.74,913.20,912.67,908.23,913.78,918.13,901.67,
403.00,0.31,0.31,0.31,0.32,0.34,0.34,0.34,0.34,0.36,0.35,0.39,718.20,717.31,719.01,725.02,927.41,921.11,925.88,922.32,929.11,918.05,918.21,915.22,913.58,917.40,915.71,917.15,916.48,911.83,917.18,921.54,905.39,
404.00,0.30,0.31,0.30,0.30,0.33,0.34,0.34,0.35,0.34,0.34,0.39,715.21,713.91,716.01,721.76,923.71,918.21,922.03,918.54,925.73,913.57,913.67,910.47,910.06,913.87,911.08,913.54,912.43,908.15,913.18,917.82,901.57,
405.00,0.29,0.31,0.29,0.28,0.33,0.33,0.34,0.34,0.33,0.34,0.38,713.43,710.09,713.70,718.76,919.95,914.85,917.64,915.19,922.80,910.78,910.34,907.18,906.19,910.98,907.70,910.17,908.13,904.92,910.19,914.28,897.71,
406.00,0.29,0.30,0.29,0.28,0.33,0.33,0.34,0.35,0.33,0.35,0.39,717.46,714.25,717.03,722.00,924.42,919.36,921.68,919.96,927.32,915.44,915.07,911.82,910.30,915.25,912.00,914.99,912.02,909.67,915.48,919.35,902.16,
407.00,0.29,0.29,0.28,0.29,0.33,0.33,0.33,0.35,0.33,0.35,0.37,721.28,718.77,720.85,726.13,929.73,925.12,927.40,924.15,932.68,920.63,920.12,917.07,914.91,920.46,916.92,919.09,916.59,915.28,919.72,924.47,906.69,
408.00,0.28,0.29,0.27,0.29,0.32,0.33,0.33,0.35,0.33,0.34,0.38,726.41,724.43,726.42,732.05,937.99,932.10,934.07,931.62,939.98,928.55,927.56,923.65,922.90,928.07,924.95,926.43,924.32,923.20,927.58,931.93,913.62,
409.00,0.28,0.28,0.28,0.30,0.32,0.33,0.33,0.35,0.33,0.35,0.37,739.63,737.78,739.77,745.38,955.70,948.71,951.62,948.19,957.10,945.78,944.50,941.05,940.25,944.09,942.08,943.27,941.54,940.19,944.92,949.13,930.67,
410.00,0.29,0.29,0.28,0.31,0.31,0.33,0.33,0.35,0.33,0.35,0.37,753.38,753.79,754.39,759.67,974.75,968.14,970.80,966.30,975.85,963.51,963.05,959.65,959.38,962.50,960.80,961.95,960.98,958.55,963.51,968.46,948.73,
411.00,0.29,0.29,0.28,0.32,0.31,0.31,0.32,0.34,0.34,0.34,0.37,762.83,763.74,764.02,769.62,987.66,980.47,983.24,978.65,987.94,976.00,974.80,972.48,971.37,974.23,973.21,974.08,973.39,970.46,975.85,981.16,961.37,
412.00,0.29,0.29,0.28,0.31,0.31,0.31,0.31,0.34,0.34,0.34,0.38,774.28,775.27,775.84,780.90,1002.21,994.58,997.25,993.87,1002.99,990.69,989.09,987.36,985.69,988.23,987.29,988.62,988.08,984.49,991.11,995.35,976.22,
413.00,0.30,0.29,0.30,0.31,0.32,0.31,0.31,0.33,0.35,0.35,0.37,787.65,788.63,789.64,794.35,1018.44,1011.92,1014.96,1011.44,1020.81,1008.47,1007.13,1005.46,1002.86,1005.73,1004.40,1006.33,1004.49,1001.24,1008.13,1013.11,994.31,
414.00,0.31,0.29,0.30,0.31,0.32,0.31,0.31,0.33,0.35,0.34,0.39,795.97,797.15,797.23,802.86,1028.26,1022.85,1026.26,1023.31,1030.97,1019.29,1018.58,1015.58,1014.07,1017.49,1015.57,1017.04,1015.47,1010.64,1018.57,1024.06,1004.68,
415.00,0.30,0.28,0.29,0.31,0.31,0.31,0.31,0.33,0.33,0.33,0.38,797.21,797.70,798.11,804.71,1030.20,1024.32,1028.16,1026.14,1033.59,1021.67,1020.22,1017.35,1015.52,1019.48,1016.93,1018.46,1016.95,1011.70,1020.46,1025.77,1006.82,
416.00,0.31,0.28,0.28,0.30,0.32,0.32,0.31,0.32,0.34,0.35,0.39,797.50,797.99,799.24,804.88,1030.38,1026.03,1028.43,1026.83,1034.53,1021.85,1021.37,1018.34,1016.77,1020.11,1018.30,1019.56,1017.78,1012.63,1020.88,1025.51,1007.23,
417.00,0.31,0.27,0.28,0.30,0.31,0.31,0.31,0.31,0.34,0.35,0.40,797.33,797.28,799.15,804.59,1030.71,1026.14,1029.73,1026.86,1034.61,1022.44,1022.54,1018.33,1018.15,1020.24,1019.81,1020.23,1018.16,1012.87,1021.11,1024.99,1008.40,
418.00,0.30,0.28,0.28,0.30,0.31,0.31,0.32,0.31,0.33,0.34,0.40,800.53,799.63,801.00,806.24,1034.47,1028.77,1032.19,1030.01,1037.13,1024.37,1024.87,1020.60,1020.69,1022.45,1022.97,1022.30,1020.91,1015.23,1023.17,1027.62,1010.58,
419.00,0.29,0.26,0.27,0.30,0.31,0.30,0.32,0.30,0.33,0.36,0.39,803.32,802.74,804.13,808.46,1038.99,1033.19,1035.03,1032.91,1041.48,1027.41,1028.36,1024.39,1024.06,1025.62,1027.38,1025.85,1023.98,1019.95,1027.24,1031.15,1014.04,
420.00,0.29,0.26,0.26,0.29,0.31,0.30,0.32,0.30,0.33,0.35,0.38,805.61,805.17,806.34,809.82,1041.25,1036.46,1038.52,1035.31,1043.60,1030.43,1031.46,1026.79,1026.97,1028.45,1031.13,1028.16,1027.49,1023.56,1029.05,1033.66,1017.21,
421.00,0.27,0.26,0.26,0.28,0.33,0.31,0.34,0.31,0.33,0.34,0.37,808.71,806.86,808.13,813.04,1044.73,1039.48,1042.49,1038.40,1046.92,1034.81,1035.03,1030.02,1030.36,1031.88,1033.87,1032.00,1031.06,1027.45,1032.57,1037.13,1021.24,
422.00,0.26,0.24,0.25,0.29,0.33,0.33,0.33,0.30,0.32,0.34,0.37,812.69,811.56,812.06,818.07,1050.71,1046.22,1047.92,1043.58,1051.42,1040.85,1040.25,1036.43,1035.62,1038.16,1038.68,1037.49,1036.75,1033.03,1038.14,1042.40,1025.28,
423.00,0.26,0.23,0.25,0.29,0.32,0.32,0.33,0.30,0.32,0.34,0.37,813.10,811.96,813.18,820.42,1052.03,1047.06,1049.42,1043.94,1053.37,1042.62,1040.84,1037.69,1036.84,1038.98,1039.31,1038.94,1038.51,1034.76,1040.22,1043.02,1026.81,
424.00,0.25,0.25,0.25,0.27,0.31,0.32,0.32,0.30,0.32,0.33,0.37,810.16,808.62,810.52,817.87,1048.49,1042.73,1046.01,1040.26,1049.80,1038.78,1036.10,1034.63,1033.06,1035.51,1035.43,1036.14,1035.07,1031.02,1035.76,1039.69,1022.97,
425.00,0.25,0.24,0.26,0.26,0.30,0.31,0.30,0.29,0.31,0.32,0.37,808.39,807.77,809.43,817.40,1046.81,1041.44,1044.31,1037.91,1048.38,1037.07,1034.65,1033.99,1030.95,1033.95,1033.80,1035.82,1032.35,1029.51,1035.09,1039.47,1020.82,
426.00,0.25,0.23,0.25,0.27,0.28,0.29,0.28,0.28,0.31,0.31,0.36,803.41,803.93,805.44,814.28,1042.79,1036.33,1039.30,1033.66,1043.15,1031.39,1029.21,1029.70,1026.32,1029.23,1029.59,1030.35,1027.13,1025.03,1031.06,1034.78,1016.47,
427.00,0.25,0.24,0.26,0.25,0.28,0.28,0.26,0.28,0.30,0.29,0.35,787.93,788.79,789.44,798.24,1022.66,1015.23,1019.59,1013.65,1023.33,1010.63,1008.84,1009.03,1006.36,1009.41,1010.38,1010.58,1006.68,1005.61,1011.32,1015.67,996.64,
428.00,0.24,0.25,0.25,0.22,0.28,0.26,0.25,0.28,0.29,0.28,0.34,766.77,768.41,767.59,775.78,995.11,987.87,991.43,986.38,994.57,983.51,982.41,982.01,979.82,982.96,983.64,984.59,979.41,978.19,983.64,989.11,969.45,
429.00,0.24,0.22,0.22,0.21,0.26,0.25,0.24,0.26,0.29,0.27,0.33,757.98,757.73,758.01,765.26,981.69,975.67,979.10,972.86,981.14,970.94,971.28,968.38,967.25,969.19,969.95,971.39,967.04,965.79,972.13,975.93,957.01,
430.00,0.24,0.23,0.22,0.21,0.27,0.25,0.24,0.26,0.28,0.27,0.32,762.31,760.28,761.39,767.60,985.20,979.02,982.69,977.07,984.78,974.20,975.36,971.79,970.78,973.17,972.20,974.21,972.06,969.63,976.10,978.52,960.40,
431.00,0.24,0.23,0.22,0.20,0.27,0.26,0.24,0.27,0.28,0.27,0.33,771.74,768.69,770.65,775.43,995.03,990.00,993.59,987.69,996.67,985.10,986.77,981.89,982.60,983.98,982.99,984.43,983.38,980.37,986.67,989.76,970.13,
432.00,0.24,0.22,0.21,0.21,0.27,0.26,0.26,0.28,0.29,0.27,0.34,792.83,789.86,793.06,797.78,1022.73,1017.64,1020.34,1015.33,1024.69,1012.84,1014.19,1007.53,1009.37,1010.02,1007.97,1010.83,1011.28,1007.00,1013.28,1016.74,997.63,
433.00,0.25,0.22,0.22,0.22,0.27,0.27,0.28,0.29,0.30,0.28,0.34,829.75,827.57,830.43,834.78,1070.51,1066.17,1068.25,1063.64,1072.70,1059.82,1061.55,1054.93,1055.67,1056.76,1055.67,1057.28,1059.19,1054.61,1061.01,1064.13,1045.03,
434.00,0.26,0.25,0.24,0.24,0.29,0.29,0.29,0.30,0.30,0.28,0.34,861.53,860.19,862.12,866.92,1111.67,1107.51,1109.74,1104.88,1114.55,1100.35,1101.70,1096.38,1096.51,1099.16,1097.48,1097.71,1100.07,1095.08,1101.00,1105.50,1085.98,
435.00,0.27,0.24,0.24,0.24,0.28,0.29,0.31,0.30,0.31,0.29,0.35,875.93,875.02,877.27,882.45,1131.61,1126.01,1129.03,1122.80,1133.61,1120.18,1120.37,1114.73,1116.09,1118.67,1117.59,1117.15,1119.15,1114.55,1118.40,1124.76,1105.28,
436.00,0.27,0.24,0.21,0.23,0.28,0.31,0.30,0.29,0.31,0.30,0.35,884.36,882.67,885.51,891.33,1142.58,1137.95,1139.47,1133.35,1143.78,1131.20,1130.58,1124.75,1125.54,1129.77,1127.80,1129.08,1128.98,1124.75,1129.64,1134.44,1116.35,
437.00,0.29,0.23,0.20,0.23,0.27,0.31,0.30,0.29,0.31,0.32,0.35,892.87,891.01,893.06,900.11,1152.89,1148.94,1150.25,1144.18,1154.05,1141.85,1141.73,1136.70,1137.13,1140.68,1139.57,1140.49,1139.10,1135.19,1140.07,1144.72,1126.63,
438.00,0.29,0.22,0.21,0.22,0.27,0.30,0.30,0.27,0.30,0.33,0.36,898.60,897.42,899.34,906.16,1161.10,1156.24,1159.54,1151.42,1162.66,1150.39,1149.06,1145.13,1145.64,1149.63,1146.71,1148.21,1146.38,1143.11,1147.51,1151.65,1133.56,
439.00,0.29,0.20,0.19,0.21,0.27,0.29,0.30,0.27,0.30,0.33,0.35,906.22,906.07,907.23,914.99,1172.70,1166.53,1168.94,1163.33,1173.25,1161.29,1159.97,1156.20,1156.82,1159.79,1156.58,1159.18,1156.97,1153.70,1157.69,1162.68,1144.08,
440.00,0.28,0.21,0.18,0.20,0.28,0.28,0.30,0.27,0.30,0.33,0.35,922.59,922.85,922.70,931.98,1193.46,1188.19,1189.60,1184.58,1194.50,1181.97,1180.82,1177.18,1177.96,1180.36,1177.07,1179.94,1176.60,1173.78,1178.64,1182.55,1164.96,
441.00,0.27,0.21,0.21,0.23,0.28,0.28,0.30,0.29,0.31,0.33,0.36,944.57,945.32,944.64,954.97,1222.08,1215.75,1217.94,1213.34,1222.86,1210.64,1210.20,1205.22,1206.57,1207.20,1204.72,1208.17,1204.28,1201.03,1205.79,1211.52,1193.69,
442.00,0.26,0.23,0.23,0.24,0.27,0.28,0.31,0.30,0.32,0.31,0.35,964.38,966.36,966.15,975.02,1249.92,1241.53,1243.40,1240.69,1249.84,1236.62,1236.77,1232.21,1232.57,1234.11,1231.93,1233.52,1231.13,1226.61,1233.13,1238.36,1220.04,
443.00,0.25,0.25,0.21,0.23,0.29,0.27,0.30,0.31,0.33,0.32,0.35,979.50,980.21,980.71,989.41,1269.87,1260.57,1261.49,1259.02,1268.25,1254.59,1255.45,1250.20,1250.63,1250.96,1250.04,1250.80,1249.06,1245.08,1251.49,1256.99,1237.67,
444.00,0.24,0.26,0.22,0.23,0.29,0.29,0.29,0.31,0.32,0.32,0.36,990.19,989.74,990.21,998.79,1282.32,1272.36,1273.25,1270.35,1280.50,1267.29,1268.25,1262.12,1261.75,1262.06,1261.73,1261.87,1260.88,1258.39,1263.99,1268.58,1250.52,
445.00,0.24,0.25,0.22,0.23,0.29,0.29,0.27,0.31,0.31,0.31,0.36,1000.75,1000.21,1001.46,1009.02,1295.78,1284.91,1286.59,1284.38,1294.13,1281.24,1281.26,1274.70,1273.44,1274.96,1274.77,1274.14,1274.91,1272.77,1276.86,1282.59,1264.10,
446.00,0.25,0.26,0.21,0.23,0.29,0.29,0.28,0.32,0.30,0.31,0.36,1012.40,1012.57,1014.17,1019.94,1311.20,1300.39,1300.95,1299.90,1309.84,1296.22,1296.06,1291.01,1287.73,1289.97,1288.93,1288.61,1290.93,1287.32,1292.77,1297.82,1278.83,
447.00,0.26,0.25,0.20,0.23,0.29,0.29,0.30,0.31,0.29,0.31,0.37,1030.79,1027.70,1030.50,1036.83,1332.11,1321.92,1323.66,1321.99,1332.80,1318.25,1317.61,1312.79,1308.61,1311.57,1308.52,1309.61,1312.11,1308.87,1314.13,1320.29,1299.90,
448.00,0.26,0.25,0.21,0.24,0.30,0.30,0.31,0.31,0.30,0.31,0.37,1053.43,1050.44,1053.25,1060.23,1360.19,1351.08,1351.94,1350.76,1363.38,1346.25,1346.42,1341.53,1337.29,1341.26,1337.59,1339.60,1340.88,1336.14,1343.41,1349.42,1329.32,
449.00,0.27,0.24,0.21,0.24,0.31,0.30,0.33,0.31,0.30,0.31,0.37,1072.32,1069.12,1072.58,1079.60,1383.68,1375.66,1377.77,1374.61,1387.69,1369.62,1369.37,1365.82,1362.13,1366.15,1362.79,1364.94,1364.06,1358.11,1367.34,1373.53,1352.94,
450.00,0.27,0.25,0.20,0.24,0.30,0.30,0.34,0.30,0.30,0.32,0.38,1078.08,1076.01,1079.19,1086.83,1393.16,1385.09,1385.20,1382.67,1396.21,1377.75,1378.46,1376.26,1370.69,1375.08,1372.91,1373.34,1372.69,1365.77,1376.63,1383.65,1361.18,
451.00,0.26,0.23,0.21,0.23,0.29,0.29,0.33,0.28,0.31,0.33,0.38,1080.85,1078.50,1080.99,1090.03,1396.86,1389.74,1388.70,1386.46,1400.44,1380.87,1382.14,1379.37,1374.51,1379.63,1376.86,1376.21,1376.45,1369.89,1380.14,1386.22,1364.61,
452.00,0.25,0.22,0.22,0.22,0.30,0.30,0.34,0.29,0.31,0.33,0.37,1080.40,1080.22,1080.63,1089.80,1396.26,1389.15,1388.38,1385.92,1399.37,1379.92,1381.92,1379.28,1375.28,1379.75,1379.28,1376.40,1375.81,1369.29,1379.22,1385.39,1363.64,
453.00,0.24,0.22,0.21,0.20,0.28,0.29,0.32,0.30,0.30,0.33,0.37,1077.37,1077.19,1076.11,1085.57,1391.40,1383.81,1383.89,1382.73,1394.20,1376.42,1378.75,1374.41,1372.46,1374.89,1376.24,1372.36,1372.44,1366.48,1374.09,1380.93,1359.35,
454.00,0.24,0.21,0.20,0.19,0.27,0.28,0.30,0.30,0.28,0.33,0.37,1079.48,1079.62,1077.53,1086.76,1394.02,1386.47,1387.51,1386.94,1397.77,1381.14,1383.18,1378.99,1375.59,1378.74,1379.24,1375.62,1376.59,1370.59,1377.70,1383.44,1362.77,
455.00,0.24,0.20,0.22,0.19,0.25,0.30,0.29,0.32,0.30,0.31,0.36,1086.77,1086.11,1084.21,1093.89,1402.89,1395.53,1397.00,1397.43,1408.21,1389.98,1391.21,1386.46,1384.94,1387.41,1387.41,1384.90,1385.61,1380.96,1386.84,1391.78,1372.03,
456.00,0.24,0.22,0.23,0.21,0.25,0.28,0.29,0.34,0.31,0.32,0.37,1094.13,1092.66,1091.97,1101.00,1412.38,1404.50,1408.57,1408.72,1417.45,1400.92,1401.19,1396.01,1396.23,1397.33,1399.05,1395.90,1395.75,1391.07,1398.00,1402.55,1382.30,
457.00,0.25,0.23,0.19,0.21,0.26,0.26,0.28,0.34,0.32,0.31,0.38,1101.04,1099.40,1098.83,1108.66,1421.51,1412.48,1418.28,1416.44,1427.06,1409.48,1410.83,1405.64,1405.61,1406.67,1406.85,1405.68,1404.42,1399.65,1406.68,1410.84,1392.02,
458.00,0.25,0.23,0.19,0.22,0.26,0.28,0.29,0.33,0.32,0.31,0.37,1107.30,1104.62,1105.59,1115.24,1430.05,1421.15,1426.58,1424.21,1434.96,1417.99,1417.82,1413.55,1411.60,1414.83,1413.66,1414.72,1412.01,1407.54,1416.37,1418.30,1399.54,
459.00,0.25,0.25,0.21,0.22,0.27,0.28,0.29,0.32,0.31,0.30,0.36,1111.77,1109.35,1110.25,1119.22,1435.32,1426.76,1431.37,1428.66,1439.59,1420.56,1423.59,1415.76,1415.84,1419.35,1417.02,1418.73,1416.53,1411.43,1419.50,1423.94,1404.03,
460.00,0.23,0.24,0.20,0.23,0.27,0.25,0.29,0.29,0.30,0.31,0.35,1117.45,1115.35,1116.64,1125.78,1442.07,1435.15,1439.40,1436.28,1444.77,1429.04,1431.74,1422.48,1422.20,1426.94,1423.71,1426.26,1424.56,1418.35,1426.46,1431.38,1409.94,
461.00,0.22,0.21,0.18,0.22,0.27,0.28,0.30,0.27,0.30,0.32,0.32,1122.33,1120.35,1123.22,1131.58,1448.39,1442.77,1445.95,1442.09,1451.17,1435.35,1438.63,1429.78,1430.05,1432.79,1429.24,1434.27,1431.71,1425.10,1432.21,1437.59,1415.62,
462.00,0.21,0.21,0.19,0.22,0.27,0.29,0.31,0.26,0.30,0.32,0.30,1126.19,1123.66,1128.30,1135.96,1452.54,1448.85,1451.66,1447.39,1455.74,1441.28,1443.07,1434.68,1435.09,1437.64,1433.87,1438.72,1438.38,1431.48,1439.29,1443.35,1421.64,
463.00,0.19,0.18,0.19,0.22,0.28,0.27,0.31,0.25,0.30,0.31,0.29,1125.21,1125.12,1127.71,1135.18,1452.88,1448.92,1452.49,1447.14,1455.23,1440.38,1444.96,1435.44,1434.31,1438.30,1433.74,1437.64,1437.08,1430.95,1438.06,1444.01,1421.51,
464.00,0.19,0.14,0.16,0.23,0.26,0.29,0.29,0.25,0.31,0.30,0.30,1121.81,1120.10,1125.00,1132.33,1447.43,1444.51,1447.69,1441.55,1449.15,1439.12,1438.62,1432.03,1430.07,1434.94,1430.78,1435.72,1432.75,1427.12,1434.95,1440.59,1416.35,
465.00,0.18,0.14,0.17,0.21,0.26,0.30,0.27,0.27,0.32,0.29,0.30,1117.11,1116.53,1119.76,1126.23,1441.28,1439.81,1442.89,1434.53,1443.04,1433.10,1431.89,1426.23,1426.38,1427.81,1424.33,1432.51,1426.11,1421.27,1429.11,1435.94,1411.62,
466.00,0.18,0.16,0.16,0.21,0.28,0.30,0.27,0.29,0.32,0.29,0.29,1116.31,1115.17,1117.42,1124.49,1439.61,1437.61,1438.67,1432.92,1441.54,1429.38,1428.46,1424.30,1422.48,1426.62,1423.73,1429.95,1421.49,1418.17,1427.29,1434.50,1411.23,
467.00,0.18,0.15,0.17,0.22,0.29,0.30,0.26,0.29,0.31,0.29,0.31,1113.61,1114.77,1114.92,1121.29,1439.58,1434.72,1433.96,1429.59,1438.34,1425.04,1424.73,1421.76,1417.92,1422.41,1421.85,1427.94,1419.18,1414.08,1424.17,1429.18,1408.58,
468.00,0.19,0.17,0.16,0.22,0.26,0.30,0.26,0.29,0.31,0.28,0.33,1115.64,1114.59,1114.44,1122.40,1438.31,1434.39,1432.74,1428.20,1439.36,1423.85,1421.65,1420.61,1419.31,1422.00,1422.38,1428.11,1419.49,1414.03,1423.04,1427.73,1408.06,
469.00,0.18,0.18,0.18,0.22,0.23,0.30,0.27,0.31,0.31,0.30,0.34,1118.98,1117.84,1118.27,1125.77,1443.89,1439.88,1438.71,1435.06,1446.64,1427.04,1427.36,1422.91,1425.35,1427.31,1427.12,1431.91,1424.61,1419.34,1428.81,1433.44,1412.83,
470.00,0.17,0.16,0.17,0.20,0.21,0.30,0.28,0.30,0.30,0.33,0.34,1125.24,1124.96,1123.68,1133.36,1450.72,1445.36,1447.04,1443.84,1456.41,1436.76,1434.84,1431.92,1432.44,1435.80,1435.12,1437.76,1432.64,1427.28,1437.44,1440.24,1420.55,
471.00,0.18,0.14,0.14,0.22,0.21,0.29,0.30,0.33,0.27,0.32,0.36,1130.59,1129.45,1129.16,1138.28,1456.34,1452.63,1454.34,1451.78,1461.47,1444.08,1440.95,1437.53,1438.38,1442.94,1441.52,1444.94,1440.09,1433.54,1444.37,1446.93,1426.98,
472.00,0.15,0.14,0.13,0.19,0.20,0.29,0.29,0.33,0.27,0.33,0.37,1140.22,1140.63,1141.09,1149.63,1469.99,1465.05,1468.83,1465.63,1477.76,1459.40,1455.17,1451.19,1453.97,1456.80,1453.56,1458.87,1452.73,1448.08,1458.87,1461.23,1438.79,
473.00,0.13,0.12,0.15,0.19,0.18,0.29,0.24,0.32,0.26,0.34,0.37,1145.05,1148.08,1148.46,1156.63,1481.56,1474.80,1479.42,1477.53,1485.74,1470.45,1465.99,1462.03,1463.08,1466.19,1462.57,1469.10,1461.31,1458.45,1470.07,1472.22,1449.39,
474.00,0.14,0.13,0.11,0.17,0.20,0.29,0.23,0.30,0.26,0.30,0.34,1150.71,1155.24,1153.24,1161.73,1490.88,1482.51,1486.66,1485.13,1492.20,1478.25,1473.68,1472.28,1470.53,1473.90,1471.73,1475.87,1469.64,1466.21,1476.80,1480.77,1458.04,
