Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
769.00,181.85,175.51,167.17,157.23,155.18,151.12,142.75,140.90,139.84,138.46,138.90,139.34,144.81,151.51,160.26,166.16,174.51,183.09,191.14,198.31,207.97,218.05,229.74,239.96,252.01,257.06,261.89,267.52,273.69,279.63,289.03,298.55,310.42,315.53,319.40,322.52,327.17,318.70,318.29,319.00,316.11,314.53,312.42,316.71,315.82,316.41,322.23,331.22,338.39,358.08,367.77,383.40,
770.00,192.01,185.93,175.06,169.93,163.47,160.56,150.49,150.07,148.15,145.94,146.63,149.32,153.59,160.83,168.56,177.25,184.36,193.26,200.50,209.33,219.67,228.73,242.51,252.99,266.06,272.01,275.48,281.96,286.52,294.35,301.39,315.08,325.41,330.39,336.87,340.18,341.71,332.45,334.52,332.75,333.27,330.11,326.79,336.03,331.76,334.10,337.83,346.65,355.50,372.47,382.82,403.48,
771.00,200.05,194.12,182.96,174.05,173.28,166.35,159.48,157.81,154.06,153.57,153.83,154.97,160.41,170.07,176.72,185.86,191.87,202.34,211.10,217.46,228.79,239.76,252.54,261.61,275.82,284.10,289.32,293.32,298.78,307.75,312.48,326.28,336.08,341.74,348.16,350.96,354.00,346.45,347.06,345.56,345.81,341.64,343.75,349.93,344.46,346.91,352.38,358.06,370.88,386.07,396.44,421.14,
772.00,206.17,200.67,190.70,181.38,178.82,173.09,164.61,162.95,160.20,159.25,158.36,161.25,165.49,173.55,184.45,191.44,199.78,209.12,218.30,224.15,236.08,248.08,258.86,269.95,282.95,290.54,297.44,302.70,306.66,317.43,321.43,334.57,346.17,355.21,360.34,362.29,367.05,359.73,357.77,358.38,355.77,351.90,355.31,359.13,355.26,356.38,364.16,367.74,383.17,398.82,409.26,431.48,
773.00,211.84,204.11,192.70,189.05,183.28,178.64,167.81,168.38,164.08,162.39,161.69,167.53,170.91,177.73,189.19,197.91,205.29,214.93,222.03,229.77,241.72,253.46,263.74,277.96,291.47,300.47,305.52,311.98,313.12,325.50,327.33,344.75,352.64,363.89,368.81,373.03,371.61,366.97,366.41,365.42,366.14,361.92,362.62,369.37,363.74,365.58,369.65,377.25,390.04,403.96,418.05,441.39,
774.00,215.75,207.32,195.62,190.41,188.34,181.31,172.94,172.00,165.79,166.27,166.00,169.82,174.79,182.77,192.07,201.68,207.99,219.18,227.15,235.19,244.74,258.14,267.72,282.09,294.89,307.98,310.83,317.20,321.14,331.63,333.75,349.52,356.62,368.99,373.66,377.78,374.08,373.23,371.41,370.86,370.32,366.80,369.23,375.29,368.26,370.81,374.87,381.96,395.67,411.43,426.71,449.94,
775.00,217.38,210.71,200.29,193.97,189.79,184.41,174.67,173.05,169.29,168.69,167.75,172.15,175.65,183.72,195.60,202.69,211.61,222.12,230.74,237.66,246.63,262.13,268.97,286.13,296.38,309.54,314.32,319.45,323.72,334.65,339.01,350.45,360.36,374.79,378.21,382.82,379.92,378.72,376.50,376.50,372.83,370.52,374.79,375.14,371.80,373.51,378.55,388.63,398.54,417.59,433.81,453.12,
776.00,219.22,211.44,202.00,199.80,189.08,185.68,174.50,174.93,171.69,169.78,169.11,175.77,177.49,183.73,196.60,205.22,214.00,222.83,230.56,240.45,247.76,263.61,270.75,290.14,300.46,313.31,318.02,320.19,325.80,336.92,341.28,355.41,364.02,376.43,381.97,387.59,380.69,379.49,380.29,378.97,377.31,373.45,375.16,378.16,376.00,376.89,378.15,392.84,398.75,420.29,436.20,454.28,
777.00,221.62,212.78,204.45,196.10,191.55,186.27,176.87,176.64,172.05,171.85,170.56,174.86,178.16,185.89,196.70,206.05,213.25,223.35,231.85,242.42,248.81,264.27,274.39,292.01,302.48,316.09,320.32,321.83,328.97,337.28,344.97,355.43,364.98,376.73,380.87,387.54,378.82,382.39,381.28,378.40,377.91,374.59,375.24,378.16,374.59,378.38,379.46,394.18,397.41,423.58,438.38,456.02,
778.00,221.13,215.47,206.10,195.66,189.16,185.22,177.18,176.41,173.14,172.93,171.84,174.12,178.15,185.23,197.51,204.48,214.92,223.21,233.10,241.71,249.21,265.11,275.11,292.53,302.32,312.78,319.72,322.12,329.75,337.37,345.63,353.04,367.17,377.85,383.50,386.97,381.53,383.94,381.76,382.62,376.76,374.58,375.02,376.98,375.67,379.13,380.68,396.77,400.47,427.67,439.67,454.25,
779.00,220.36,215.03,204.70,197.65,185.86,185.38,175.60,176.45,173.85,172.59,171.75,175.99,178.55,184.46,197.51,204.50,216.93,222.65,230.88,241.91,249.76,263.90,275.34,293.43,305.77,312.15,321.62,323.23,329.24,338.88,345.38,355.29,368.61,376.37,384.38,389.84,382.39,382.87,382.51,382.63,379.52,376.57,372.67,377.72,377.37,382.78,379.05,399.16,400.67,426.65,437.85,451.12,
780.00,220.29,216.73,205.74,195.22,187.52,184.59,176.98,177.45,172.66,173.47,173.03,175.11,180.31,186.44,196.48,205.32,215.50,223.15,230.65,242.54,250.52,262.87,276.33,291.93,306.92,313.40,321.83,324.46,332.33,338.62,346.57,356.66,368.24,374.42,381.92,387.66,380.60,383.17,381.00,383.17,378.83,374.03,372.55,379.64,376.57,383.63,379.16,396.56,399.98,427.75,436.18,451.20,
781.00,219.89,215.89,204.04,194.51,187.16,185.80,177.36,176.56,172.54,172.86,173.67,174.10,179.67,186.48,197.05,203.34,215.02,224.34,232.66,240.76,251.25,263.36,276.04,290.11,304.51,308.24,318.11,326.23,329.45,338.60,345.36,351.14,368.22,376.59,382.71,385.54,382.43,385.32,379.25,386.54,376.95,373.56,372.41,378.64,375.70,381.45,382.37,397.22,402.75,427.11,436.56,449.30,
782.00,219.82,214.05,201.94,196.93,184.74,185.90,175.25,176.12,173.01,171.60,172.37,175.15,178.84,185.54,196.99,203.65,216.51,224.05,230.40,239.66,251.11,262.69,273.23,289.46,304.39,309.33,319.78,325.75,327.36,339.03,344.10,353.18,368.27,378.08,385.00,388.52,384.10,382.78,378.79,386.04,378.53,375.83,371.53,378.39,377.70,382.94,382.57,397.52,402.76,425.54,435.03,447.27,
783.00,218.80,214.72,202.06,195.71,188.11,185.73,175.67,176.44,171.69,170.63,171.76,174.13,178.56,187.07,196.07,204.75,214.07,224.08,230.12,239.78,250.89,262.42,274.34,287.53,304.44,311.05,319.53,324.05,326.45,337.34,344.27,352.88,367.39,377.34,382.93,387.92,381.28,380.67,376.89,383.40,378.40,374.20,372.95,379.45,374.79,381.59,381.73,394.15,401.21,423.25,431.71,447.25,
784.00,218.89,211.78,199.54,194.77,188.83,186.09,175.58,174.72,170.75,169.46,170.83,171.11,177.41,187.23,195.48,202.74,211.76,224.40,231.35,237.12,249.23,262.45,273.07,285.35,299.77,308.51,316.68,321.05,322.47,332.98,344.25,348.87,366.69,376.65,382.18,383.25,381.77,379.95,375.17,383.65,374.21,371.31,372.23,375.68,373.04,375.78,381.93,390.15,400.97,421.68,430.67,448.24,
785.00,217.35,208.43,197.48,193.33,185.90,182.22,171.73,172.88,170.55,166.26,167.12,170.40,175.91,183.97,194.23,201.08,213.15,221.59,228.36,235.56,247.48,260.33,268.91,285.45,298.93,305.78,315.11,319.03,319.15,331.53,342.31,349.39,365.30,376.01,381.65,384.02,381.65,376.82,372.55,378.83,374.34,372.61,370.36,371.80,371.00,374.56,378.20,389.43,399.63,417.31,428.55,443.98,
786.00,216.09,208.05,198.72,191.57,185.46,180.08,170.39,171.29,167.93,163.70,165.79,168.93,174.56,183.34,191.13,200.11,210.10,218.57,225.88,234.35,244.83,257.36,266.50,282.54,299.45,305.24,313.58,315.14,317.96,329.09,339.32,349.43,361.02,370.66,376.20,379.89,377.13,372.05,367.70,372.65,372.05,369.99,370.36,370.36,367.07,372.82,372.85,384.34,396.57,414.35,424.91,442.75,
787.00,212.06,203.97,195.15,189.88,185.18,176.92,169.26,168.05,165.08,161.98,164.10,164.94,172.14,181.38,188.48,196.61,205.77,215.95,225.87,231.74,242.31,255.65,264.40,278.30,294.93,299.17,306.88,310.07,314.47,325.27,337.10,344.17,357.79,363.79,371.41,372.63,373.85,368.40,365.38,370.28,366.89,364.07,368.49,364.47,363.13,366.73,370.73,378.08,395.18,409.27,421.76,441.51,
788.00,209.73,201.02,193.43,186.15,179.03,173.50,164.59,164.86,164.11,159.32,159.96,163.47,168.86,176.14,186.55,193.04,204.47,211.95,220.67,228.77,239.26,251.29,258.97,278.03,291.88,293.63,303.83,305.82,311.82,323.84,333.44,341.35,353.55,361.21,367.63,370.64,372.15,365.56,363.66,364.63,365.24,363.11,363.99,358.93,361.60,363.52,369.44,376.96,389.72,404.84,417.57,437.90,
789.00,207.85,199.75,194.76,182.87,177.77,170.42,162.14,162.74,161.24,157.51,157.70,163.16,166.80,172.92,182.89,192.56,200.54,209.28,216.77,226.91,235.93,247.55,256.56,275.92,291.77,292.46,301.98,302.97,310.78,324.05,330.38,340.32,349.93,357.77,364.34,365.84,364.76,361.13,358.73,357.70,362.90,361.37,360.98,357.64,357.19,361.52,364.91,374.79,384.10,399.50,413.40,433.99,
790.00,204.34,195.40,190.74,181.95,178.12,170.49,163.14,159.98,158.98,157.43,156.24,159.57,163.62,172.19,181.10,190.86,195.45,207.20,216.58,224.15,233.30,245.83,256.49,271.79,286.11,290.63,298.64,299.37,308.11,319.13,328.31,333.07,347.15,353.08,361.33,361.67,360.70,360.22,358.71,359.88,356.18,356.52,357.35,354.49,355.84,358.56,364.34,369.00,382.07,397.02,411.40,431.84,
791.00,201.76,196.21,190.33,178.99,172.62,168.25,161.15,158.11,158.84,156.39,153.44,158.98,162.03,168.87,180.27,189.09,195.20,205.77,213.74,222.39,231.31,243.42,253.50,273.93,283.88,288.97,297.60,298.62,307.21,316.29,326.51,331.93,343.62,351.76,361.30,363.48,360.51,358.85,358.65,359.26,355.49,355.71,353.12,348.49,355.71,356.59,363.71,369.43,378.15,393.72,408.30,428.61,
792.00,199.87,195.92,192.28,177.80,172.64,167.81,160.06,157.97,157.20,155.63,153.41,160.06,162.38,168.53,179.07,188.70,194.33,205.57,211.61,221.60,229.75,241.03,252.83,272.97,282.35,290.14,298.76,299.86,308.15,316.70,323.46,331.97,341.28,352.49,360.01,361.82,355.52,357.69,354.15,355.79,355.83,355.67,350.24,350.40,352.71,355.45,358.86,368.90,373.57,391.23,404.46,428.43,
793.00,198.45,193.00,189.50,179.57,174.09,170.60,161.15,156.93,154.19,155.68,153.69,156.66,162.39,169.86,177.57,188.23,192.24,205.43,213.38,220.09,229.29,241.48,254.65,267.09,276.53,287.96,297.40,299.90,304.88,312.34,322.31,326.27,338.70,350.66,357.61,357.61,353.15,356.13,350.18,355.63,350.14,350.65,347.67,348.64,350.65,352.11,356.65,364.08,373.53,391.43,404.86,428.70,
794.00,196.80,193.80,188.17,176.66,170.28,168.28,158.77,156.76,154.33,154.01,151.89,154.95,161.14,167.59,178.10,185.35,193.48,203.87,212.44,218.57,229.46,240.84,252.48,268.24,275.24,287.51,295.14,297.64,302.64,309.15,320.91,325.41,336.80,350.81,354.94,359.07,356.07,356.20,353.31,353.95,347.80,350.06,345.06,344.69,349.18,350.56,356.94,363.07,371.33,390.73,403.36,422.51,
795.00,195.28,192.77,187.21,173.64,169.58,165.31,156.27,158.03,152.26,151.87,151.61,155.64,161.55,166.58,176.53,184.45,194.15,203.07,209.62,219.43,227.87,239.44,251.38,266.74,276.03,287.63,295.18,300.20,301.99,309.01,319.08,328.38,335.41,353.80,354.07,356.11,354.58,353.31,351.07,348.29,349.53,349.78,342.49,346.01,348.53,350.28,353.08,362.10,370.91,387.04,400.36,420.49,
796.00,195.79,189.54,183.69,174.62,172.64,166.52,156.47,157.80,150.44,151.77,151.82,152.63,160.54,168.34,174.88,183.49,192.09,202.29,210.84,218.72,228.20,239.82,252.41,262.81,274.41,286.70,292.32,299.27,299.04,304.24,317.27,325.64,336.32,351.88,351.55,351.55,353.76,353.30,349.90,349.29,345.02,345.25,342.02,347.09,347.59,350.35,352.29,359.60,373.00,387.22,400.75,420.08,
797.00,196.31,190.21,182.61,172.05,167.96,165.42,154.41,157.17,150.77,149.59,149.09,151.30,158.71,164.88,175.18,181.08,192.46,200.97,210.08,216.68,227.12,238.08,248.78,263.97,275.10,285.80,289.83,297.53,295.99,300.15,316.90,326.43,336.19,349.95,349.94,351.88,356.94,351.48,352.95,349.41,341.85,343.83,341.76,341.85,349.41,350.35,351.99,360.58,373.82,383.99,401.79,415.58,
798.00,196.08,188.83,180.76,168.00,167.80,161.46,152.52,156.50,151.04,148.34,148.08,152.99,157.78,163.60,173.15,180.25,191.63,198.94,206.49,216.45,225.69,236.06,247.66,264.00,277.38,285.64,288.60,299.13,296.77,303.82,314.24,329.66,332.83,349.88,348.75,351.50,354.26,348.96,350.38,347.43,344.78,345.49,341.10,342.53,348.55,351.41,348.34,361.11,372.85,379.09,401.25,414.42,
799.00,195.31,189.78,179.53,170.58,171.04,164.20,153.09,154.72,150.47,148.93,148.48,150.95,157.36,164.40,171.55,179.87,187.65,197.99,206.19,214.88,224.48,235.39,249.78,259.80,274.96,282.59,285.67,297.07,294.79,301.97,311.94,326.87,331.70,347.21,348.51,347.43,350.28,347.72,345.49,349.08,344.30,341.17,342.02,343.04,348.00,347.77,347.49,357.17,372.33,379.51,401.27,415.74,
800.00,195.99,190.36,180.55,170.03,168.16,164.21,151.10,152.23,151.66,148.36,146.47,149.66,155.22,161.71,171.29,178.16,186.33,196.48,205.52,211.35,223.89,234.00,245.56,260.55,273.58,280.98,284.78,291.23,292.47,299.49,311.82,323.50,331.23,342.75,344.78,347.78,347.57,346.35,347.73,349.60,341.72,339.33,341.17,338.63,344.78,344.15,348.74,356.84,367.95,381.06,400.93,411.88,
801.00,195.51,188.19,179.12,165.59,165.55,160.46,148.73,151.27,151.35,146.46,146.06,150.42,154.63,159.33,170.48,178.12,185.46,195.03,201.75,210.76,221.68,231.01,242.56,261.22,273.63,279.87,284.93,291.61,293.68,304.10,311.89,323.19,328.04,342.80,343.36,347.10,344.59,344.99,344.63,344.15,342.44,339.82,338.27,339.10,342.56,343.40,343.12,354.89,365.23,378.96,397.29,408.59,
802.00,193.92,190.02,178.59,167.68,168.21,162.66,150.59,150.59,149.77,147.30,146.82,149.25,154.40,162.06,169.94,178.77,183.40,194.78,201.83,211.88,221.44,231.62,245.51,257.89,271.48,277.89,282.04,290.10,293.91,303.69,311.39,320.57,328.18,341.78,343.42,345.59,342.30,345.76,340.48,344.37,340.92,335.81,336.93,341.00,339.96,341.26,343.08,349.05,366.71,383.59,395.54,409.21,
803.00,193.11,190.08,181.52,170.25,166.08,165.98,150.56,151.56,150.99,148.37,147.38,149.06,154.11,162.28,171.95,178.14,185.41,196.07,204.47,211.30,222.51,231.32,242.41,259.74,270.89,277.78,283.53,288.94,293.01,299.66,313.21,319.49,330.74,336.05,345.24,347.14,343.68,346.17,345.13,347.52,337.83,336.17,337.52,337.83,339.49,339.62,345.23,351.61,369.11,386.64,394.66,409.89,
804.00,193.35,188.07,178.89,166.68,164.19,162.68,150.79,153.73,151.68,148.28,146.79,151.98,155.32,162.64,173.28,179.54,189.48,197.34,204.06,213.54,223.06,231.78,240.21,262.73,272.67,278.45,288.33,293.16,297.90,304.88,312.26,323.55,330.62,338.51,345.52,349.70,346.20,346.57,345.89,344.84,343.40,339.77,337.33,339.71,342.41,343.24,343.98,355.98,370.78,387.36,395.94,410.55,
805.00,193.68,189.01,179.10,169.42,166.39,163.71,153.68,155.31,150.96,149.01,147.78,152.33,158.17,166.39,173.74,181.14,189.65,199.60,206.16,215.87,223.86,233.61,245.77,261.21,272.29,277.31,287.75,297.49,298.72,306.18,312.77,324.38,331.73,342.63,348.41,348.64,349.10,347.94,341.70,346.37,345.43,339.30,338.02,343.16,344.27,342.98,346.72,355.05,374.18,390.28,396.34,413.08,
806.00,193.29,188.93,181.41,173.44,166.13,166.98,154.79,155.16,150.75,150.91,148.10,152.53,157.76,166.96,175.18,180.19,190.44,201.08,208.83,214.33,225.42,235.66,245.90,263.11,272.91,278.46,288.40,293.07,296.90,303.33,314.25,325.21,334.03,341.33,350.15,351.17,350.82,347.06,347.13,349.17,343.97,340.49,338.70,340.35,344.28,340.25,351.87,356.05,375.37,391.53,398.83,414.11,
807.00,194.57,187.10,177.90,169.70,163.75,160.43,153.39,155.67,151.60,150.24,146.04,153.52,158.15,164.30,174.69,179.95,192.42,200.20,206.71,214.06,224.87,234.17,244.20,266.16,274.82,281.10,289.97,294.68,301.36,307.18,314.85,326.56,332.90,343.97,348.92,353.36,350.58,345.95,348.52,346.28,347.53,344.36,336.95,341.19,345.55,342.77,350.97,358.78,371.61,388.09,399.13,413.82,
808.00,192.44,188.45,176.55,170.49,164.85,158.67,153.95,153.98,149.17,148.13,145.64,152.56,158.07,164.48,171.83,179.51,189.45,198.85,205.30,213.34,222.08,232.85,246.13,262.18,274.54,277.85,286.11,293.68,299.13,306.77,312.35,325.71,331.76,346.18,347.31,349.84,349.11,345.06,342.33,345.52,344.93,340.88,337.01,342.86,343.26,342.53,348.18,354.04,367.85,385.07,396.24,412.59,
809.00,191.52,185.55,176.97,170.86,162.47,157.66,151.53,151.15,146.81,146.39,144.98,148.56,153.70,162.13,168.67,174.69,185.21,196.50,203.81,208.88,219.51,229.95,242.85,258.74,271.68,275.03,278.98,286.06,291.78,300.10,310.80,321.44,328.45,338.66,345.84,345.59,344.74,339.65,342.20,344.99,335.53,335.92,334.32,334.36,337.52,335.89,346.30,347.87,362.28,379.27,393.85,410.36,
810.00,186.85,181.85,171.28,163.91,158.79,150.95,145.75,147.74,144.39,142.69,140.70,145.96,148.43,155.38,164.65,171.30,182.63,191.13,196.24,204.67,214.93,223.78,234.09,256.20,268.15,272.90,274.98,281.33,289.48,298.10,304.28,315.69,321.16,332.56,339.22,340.71,337.62,334.11,338.51,337.08,333.99,333.87,329.60,328.88,332.75,334.58,337.56,345.58,352.42,369.12,388.85,403.41,
811.00,182.61,177.37,166.90,159.90,157.06,147.07,141.70,143.74,138.25,136.75,136.23,142.09,144.70,151.09,158.01,167.48,176.31,185.00,189.66,200.30,208.14,217.38,230.36,246.31,259.37,263.69,265.84,276.75,279.59,290.85,293.37,305.32,311.95,326.80,330.56,328.34,329.45,329.10,325.35,329.83,325.70,325.66,321.98,323.93,324.28,327.11,328.22,334.40,342.89,358.40,377.36,395.02,
812.00,176.20,170.40,163.74,154.61,150.85,146.22,135.97,137.79,131.51,131.18,131.45,134.19,137.47,145.80,151.71,159.98,168.47,178.24,184.42,192.37,200.27,211.44,223.69,235.94,248.40,255.60,256.78,263.66,265.05,274.94,281.28,293.10,303.73,313.40,318.77,315.87,316.41,317.27,315.98,320.92,311.04,312.33,312.33,310.72,312.33,313.62,319.42,322.53,334.24,346.92,366.58,381.20,
813.00,168.52,163.67,154.89,145.66,142.06,136.30,127.34,131.71,125.87,124.30,123.30,127.26,129.68,136.45,145.06,151.38,162.51,168.79,174.50,184.66,191.33,202.59,210.29,229.88,239.57,249.79,247.72,252.57,256.58,265.98,271.78,279.81,291.86,302.25,303.12,305.11,302.96,305.85,306.02,304.20,301.30,303.16,296.29,296.95,301.75,301.80,307.80,313.02,321.88,331.90,355.70,362.13,
814.00,161.78,156.43,148.87,139.59,136.35,129.48,121.06,124.45,118.22,117.48,116.94,121.87,125.06,130.81,137.14,145.68,154.27,160.31,164.97,176.85,181.58,193.83,203.50,216.85,228.78,237.46,237.51,244.68,245.71,254.30,260.34,266.82,279.68,294.30,288.96,289.45,290.48,296.46,287.29,289.94,289.74,290.23,283.41,289.54,290.43,289.79,292.69,302.01,311.53,318.70,339.56,345.89,
815.00,155.66,147.70,143.36,133.76,129.95,128.15,115.75,117.29,112.41,112.68,111.59,113.48,118.82,126.34,131.23,137.55,146.89,153.50,160.64,168.88,173.85,186.34,197.65,205.28,216.85,226.98,228.43,232.95,232.60,239.66,248.72,257.94,270.07,280.56,278.93,279.47,279.47,283.27,275.52,280.55,273.50,275.13,273.33,278.74,278.39,275.11,282.38,287.62,302.83,311.52,328.17,333.58,
816.00,149.37,142.89,135.99,129.37,122.74,119.22,109.84,112.30,110.71,108.24,105.40,108.31,113.06,118.95,126.12,130.78,143.23,147.23,154.00,161.87,167.30,178.22,186.23,202.00,212.28,222.19,223.38,225.57,228.86,233.21,242.66,252.43,260.69,271.62,268.37,272.85,269.88,272.71,269.24,269.46,268.61,268.01,265.40,267.91,270.81,267.27,273.94,281.94,291.07,303.13,320.54,322.96,
817.00,144.05,139.79,132.75,129.04,120.98,115.70,107.73,109.03,107.87,104.63,102.73,107.27,112.64,116.35,121.77,129.23,138.86,143.17,148.82,158.82,164.06,173.83,183.70,197.22,207.22,214.17,219.73,226.96,225.20,232.14,237.42,249.37,255.58,269.20,263.55,267.07,266.14,270.12,260.68,266.05,266.14,263.92,260.95,266.70,265.68,263.36,267.99,275.22,283.74,298.10,313.01,319.41,
818.00,143.79,139.88,132.42,127.37,120.48,118.92,109.77,108.12,107.31,104.70,104.15,105.52,112.91,118.29,121.66,129.76,136.93,143.56,151.13,157.36,164.72,173.72,187.65,196.12,205.00,213.45,219.63,225.16,221.85,226.95,235.20,249.08,258.62,265.32,266.02,268.33,265.75,267.59,260.21,269.33,262.06,260.97,263.28,265.70,263.71,261.36,267.95,271.03,284.05,300.52,311.85,323.51,
819.00,145.40,141.55,131.54,128.45,120.75,116.13,109.68,108.52,110.06,104.09,103.80,106.21,112.85,116.51,122.97,130.00,139.53,143.96,151.96,158.12,166.01,173.33,182.77,203.56,207.41,218.78,222.63,225.13,226.48,230.13,240.15,251.52,258.84,264.81,265.39,272.32,264.81,267.12,268.27,270.01,265.18,264.61,264.23,265.00,264.99,265.19,270.97,274.63,282.91,302.18,313.54,322.20,
820.00,145.54,141.52,133.21,131.20,122.39,116.70,110.57,109.81,109.55,103.77,104.99,108.00,114.90,117.91,122.56,132.30,139.21,144.41,151.29,159.43,165.68,173.90,184.39,203.93,208.96,217.43,222.22,229.86,228.84,233.63,240.33,251.83,258.48,269.70,265.58,272.97,268.95,271.21,268.00,269.45,268.27,266.17,265.68,267.10,266.51,268.43,269.70,275.57,284.13,300.14,311.05,324.06,
821.00,143.55,143.14,133.18,128.43,124.95,121.19,112.41,109.84,108.80,105.97,108.29,106.63,116.07,122.09,124.46,133.95,137.96,146.46,155.00,161.01,166.93,176.31,190.31,200.10,207.82,217.00,222.72,230.95,226.12,231.95,239.07,251.61,261.87,268.24,270.28,276.11,271.57,271.39,270.18,273.53,265.76,265.15,269.09,268.81,266.05,270.38,270.98,276.01,287.38,302.31,312.11,328.00,
822.00,147.46,142.19,134.51,129.25,126.23,118.96,112.06,110.36,111.57,107.73,109.45,107.41,114.50,120.42,126.69,134.47,141.92,148.74,157.45,161.84,168.63,176.91,186.06,204.58,211.81,222.42,224.25,229.69,230.88,233.99,243.87,253.34,260.43,270.62,270.49,280.55,271.90,271.86,278.40,272.73,270.39,268.38,272.41,267.56,267.33,272.45,276.66,283.25,289.61,303.74,316.41,328.12,
823.00,148.48,144.31,139.23,132.33,130.35,119.72,111.94,112.43,112.54,108.39,110.27,110.36,115.77,120.31,127.40,137.63,143.55,149.75,155.66,164.52,170.13,178.69,188.23,203.03,213.65,219.96,225.05,233.93,233.55,239.84,245.95,254.42,257.34,275.86,271.34,278.64,276.63,277.84,277.69,272.72,278.22,271.93,274.68,273.31,271.74,275.29,277.84,286.32,290.05,303.64,316.83,329.62,
824.00,150.86,146.27,139.25,128.98,131.50,123.66,114.90,114.68,112.10,111.43,112.73,110.72,118.48,123.61,129.37,139.72,143.68,152.27,158.83,166.41,172.05,181.35,195.00,199.58,214.52,219.53,227.88,235.12,233.28,239.37,245.54,255.98,263.50,276.83,278.02,281.19,280.94,280.43,278.02,277.27,279.17,272.59,277.26,275.84,272.67,277.01,282.60,284.35,296.05,309.56,319.82,334.93,
825.00,153.14,147.23,140.30,129.46,133.66,122.00,115.88,115.88,115.48,113.00,113.43,112.22,118.33,123.56,131.56,140.15,147.52,154.98,160.50,167.84,174.22,183.52,192.80,203.54,218.88,225.97,232.70,233.48,236.33,241.82,250.55,259.57,266.10,276.94,278.12,283.85,279.92,281.07,285.48,280.29,280.12,277.32,276.76,274.84,273.78,280.17,288.08,288.06,300.55,313.69,326.06,336.25,
826.00,154.76,148.58,143.70,133.55,134.68,121.97,116.20,117.31,116.66,112.46,112.50,115.31,120.51,123.56,132.03,143.07,148.92,156.37,158.61,170.55,175.34,184.11,193.30,204.92,220.95,225.96,233.49,236.19,241.24,247.56,252.56,261.14,266.07,280.30,278.74,281.96,284.05,286.09,285.83,280.48,284.87,279.78,275.43,278.65,277.56,282.79,284.87,289.40,302.56,313.92,326.85,336.56,
827.00,155.71,150.89,140.54,129.61,132.20,125.89,118.40,118.40,114.79,113.67,113.31,114.43,123.31,127.66,133.58,143.03,146.73,157.93,160.60,170.99,175.61,185.33,198.66,202.92,219.95,223.47,234.94,234.96,239.21,247.18,251.07,262.53,272.34,278.29,283.63,281.78,287.89,286.43,284.57,284.36,281.81,278.28,275.50,279.39,277.18,284.75,285.31,284.94,305.30,319.18,327.90,339.35,
828.00,152.06,148.71,139.28,128.87,130.81,125.98,117.68,117.25,116.11,114.58,112.05,113.22,121.17,126.72,134.07,140.43,146.38,158.66,162.06,168.96,175.64,184.29,194.84,206.74,222.18,226.48,234.82,232.19,239.52,246.41,250.98,263.80,271.86,275.12,281.01,282.59,283.73,282.64,288.25,284.50,279.55,277.92,272.00,273.49,274.26,282.22,286.76,285.39,305.23,319.76,329.09,338.87,
829.00,150.20,149.23,141.20,133.51,129.98,125.74,116.38,116.60,117.13,113.60,110.64,114.44,120.53,126.05,133.07,141.06,146.76,157.66,158.94,168.48,175.06,184.60,194.35,207.33,221.28,226.67,231.97,233.56,242.04,248.48,252.19,262.52,269.67,278.59,278.06,280.89,283.80,282.65,285.39,281.77,282.39,279.65,270.56,273.47,276.56,283.18,282.83,286.27,301.11,315.77,328.13,340.23,
