Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
528.00,495.24,560.78,492.67,629.65,428.35,378.07,365.90,366.29,357.99,354.58,355.74,351.59,359.40,352.54,345.90,338.84,339.22,348.19,349.81,342.66,321.01,311.30,319.44,324.13,342.27,341.90,314.00,318.09,256.61,245.93,257.18,234.17,230.41,225.55,204.64,204.91,219.97,205.02,190.88,181.03,183.09,203.43,199.10,209.05,188.35,185.46,191.85,187.55,179.54,181.93,197.51,196.89,196.82,193.61,
529.00,499.90,565.10,495.20,634.17,431.96,381.53,369.31,368.01,360.21,357.53,358.30,353.70,361.91,354.73,347.66,339.82,340.88,351.56,352.64,345.77,323.08,313.31,321.96,326.43,343.84,345.58,315.50,319.96,258.19,247.10,258.45,235.92,232.24,226.41,206.01,206.35,221.34,206.23,192.04,182.86,184.10,204.76,200.51,210.11,189.26,186.57,192.85,188.70,180.20,183.58,199.14,198.63,197.91,195.05,
530.00,501.80,567.01,497.55,636.39,433.98,382.60,370.91,369.90,360.67,358.77,359.79,355.24,363.57,355.43,348.05,341.17,341.06,352.82,353.86,346.81,323.58,313.71,323.90,328.42,345.47,347.05,317.71,320.72,259.18,249.21,259.59,237.38,233.27,226.96,207.24,206.96,221.96,206.97,193.27,183.81,184.99,205.22,201.88,210.98,190.27,187.43,193.80,189.26,180.92,184.25,200.31,199.44,198.57,195.83,
531.00,501.00,567.84,498.51,636.46,434.50,382.22,370.95,370.92,360.36,359.26,360.04,355.90,364.39,355.22,348.22,341.73,341.05,353.35,354.45,346.99,324.03,313.08,324.90,329.81,344.54,346.92,317.47,321.12,259.32,249.82,259.12,237.10,232.61,228.50,208.05,206.64,222.00,207.51,193.58,183.62,185.31,205.35,202.11,211.05,190.46,187.57,193.84,189.37,181.18,184.44,200.99,199.75,199.04,196.05,
532.00,501.06,567.58,498.85,635.29,434.14,382.61,370.81,370.32,359.97,359.92,359.55,356.00,364.23,355.45,347.85,340.66,341.33,354.06,354.59,347.08,322.98,312.24,324.87,329.42,343.48,346.70,317.95,321.15,259.08,249.88,258.59,237.87,232.42,228.49,207.67,206.83,222.20,207.47,193.23,183.40,184.87,205.27,202.00,210.90,190.51,187.61,194.45,189.46,181.22,183.98,200.68,199.18,199.02,196.22,
533.00,500.59,566.74,499.34,633.39,433.09,382.28,370.47,369.00,360.31,359.99,359.11,356.43,364.68,354.79,346.67,340.20,340.85,352.80,353.96,346.58,321.91,311.60,324.94,328.31,342.60,346.44,317.93,320.40,258.95,249.00,257.70,238.17,231.79,227.57,207.44,205.93,221.61,207.25,192.79,182.89,184.84,204.51,201.50,210.67,189.78,187.62,194.34,189.61,180.91,183.53,200.44,198.78,198.69,195.83,
534.00,500.53,565.40,499.61,632.47,433.38,381.21,369.97,368.85,360.60,358.84,358.91,355.70,363.86,354.88,346.93,339.95,339.71,350.99,353.32,345.67,322.36,310.91,324.48,327.71,343.40,345.17,318.25,319.19,258.89,248.90,257.37,237.06,232.00,227.01,207.36,205.34,221.49,207.09,192.21,182.82,185.04,203.87,200.91,210.10,189.71,187.36,194.71,189.46,180.94,182.75,200.40,198.11,198.87,196.10,
535.00,500.28,566.23,499.46,634.00,432.17,380.37,369.70,368.21,360.42,358.97,358.51,356.23,363.50,354.90,347.60,339.50,339.83,350.20,352.94,345.82,323.36,311.54,324.52,326.66,342.86,345.77,319.30,319.81,258.29,248.17,257.43,236.66,231.63,227.24,207.17,205.85,221.31,207.32,192.15,183.22,185.09,204.43,201.15,210.06,189.71,188.02,194.67,189.31,181.04,182.66,200.20,198.24,199.78,195.64,
536.00,499.66,565.51,498.66,634.74,430.60,379.00,369.01,366.50,360.16,358.77,357.98,355.45,362.28,355.06,348.13,339.61,340.04,349.92,351.38,345.95,322.05,310.64,323.42,325.30,343.00,344.65,319.00,319.84,257.44,247.04,256.88,236.08,231.33,226.77,206.68,205.85,221.27,206.89,192.08,182.85,185.01,204.52,200.23,210.11,189.58,188.19,194.40,189.20,181.35,182.91,199.53,197.95,199.51,195.74,
537.00,497.28,563.24,496.42,633.25,429.77,377.53,367.96,364.88,358.57,356.87,356.10,353.01,360.93,353.27,346.31,337.96,338.25,347.33,349.21,344.22,321.12,309.95,322.14,323.57,342.45,343.30,317.42,318.15,256.27,245.98,255.08,235.03,230.26,224.88,205.18,204.88,220.22,206.11,191.71,182.34,183.95,203.74,199.10,209.08,188.53,187.03,193.01,188.50,180.39,182.49,198.81,197.34,198.40,194.98,
538.00,494.18,559.55,492.30,629.09,427.33,374.91,365.51,363.32,355.81,353.85,353.03,350.91,358.03,351.44,344.34,335.56,335.73,345.53,347.16,341.52,319.53,307.85,319.15,320.72,341.25,340.55,315.20,316.42,254.00,243.81,252.86,233.33,229.10,223.40,203.65,203.66,219.06,204.47,190.48,181.42,182.51,202.44,198.53,207.69,187.54,186.23,191.66,186.97,178.88,181.13,197.73,195.82,197.49,193.83,
539.00,490.05,557.21,488.58,625.13,424.32,372.40,362.36,361.56,353.58,351.00,350.69,349.33,355.80,348.95,342.47,333.79,333.90,342.99,345.08,339.01,317.41,306.64,316.39,319.16,338.64,338.22,313.20,313.90,252.29,242.05,251.89,232.22,227.07,222.62,202.42,202.40,217.75,203.31,189.92,180.07,181.08,201.71,197.98,207.16,185.87,185.53,189.99,185.77,178.07,180.38,196.42,194.82,196.54,192.35,
540.00,487.85,554.64,486.37,622.23,421.38,371.20,360.09,359.48,352.25,348.11,349.35,348.07,353.94,347.90,340.14,332.16,332.26,342.15,343.39,337.33,314.65,305.55,314.74,318.57,337.31,335.11,310.34,312.73,251.94,241.12,250.75,230.83,226.50,222.15,201.06,201.87,217.11,202.35,188.98,178.87,180.17,200.97,197.12,206.56,185.04,184.43,188.86,184.53,177.10,179.51,195.27,193.84,195.60,191.43,
541.00,486.77,552.74,485.12,619.22,420.47,370.91,359.91,359.24,350.89,348.08,347.93,347.58,354.33,347.13,338.09,331.35,331.34,341.35,343.33,336.26,313.32,303.95,313.77,317.56,336.12,334.65,309.36,311.99,251.76,241.42,250.62,231.08,225.33,221.40,200.46,201.62,216.71,201.95,188.32,178.31,179.22,199.73,196.78,205.79,184.30,183.57,188.25,184.38,176.09,178.72,194.72,193.41,194.81,191.12,
542.00,486.33,552.24,484.37,617.55,419.96,371.01,360.02,358.18,350.37,347.54,348.13,346.96,354.60,348.07,338.28,331.10,330.45,341.40,342.76,335.93,313.75,302.92,312.71,317.11,336.11,334.72,309.18,311.91,251.70,241.46,250.94,230.67,225.10,221.78,200.32,201.24,216.17,202.02,187.71,178.15,179.80,199.39,196.89,205.58,184.22,183.43,188.50,184.00,175.97,178.50,194.54,192.92,194.69,191.18,
543.00,486.52,554.11,484.33,619.23,420.24,370.82,360.06,358.47,351.39,348.14,348.64,347.54,354.45,348.63,338.91,331.95,330.30,341.62,343.69,336.89,314.31,303.44,313.50,318.77,335.61,335.62,310.20,311.67,252.70,241.51,252.26,231.02,224.92,222.01,200.79,201.49,216.19,202.84,187.99,178.57,180.33,199.88,197.49,205.89,184.50,183.79,189.09,184.34,176.63,178.77,194.75,193.62,194.63,191.06,
544.00,487.06,555.16,485.41,620.13,420.27,370.42,361.09,358.03,351.68,348.95,348.87,347.96,355.06,348.95,339.20,333.19,331.37,343.10,343.08,337.73,313.69,302.72,314.95,318.48,335.08,335.99,310.48,312.47,252.69,242.38,253.43,230.98,224.71,222.47,201.51,202.01,216.33,203.16,188.05,178.44,180.58,200.48,197.59,206.18,185.29,184.13,189.54,184.47,176.91,178.85,195.40,194.08,194.28,191.15,
545.00,487.37,555.39,486.16,620.59,421.89,371.64,362.43,358.73,352.27,350.40,349.35,346.54,355.37,350.01,339.70,333.35,332.20,343.56,342.56,338.43,313.99,302.96,315.48,318.29,334.68,336.77,310.80,313.50,252.59,242.66,253.98,230.69,224.62,222.09,201.95,202.15,216.38,203.39,188.41,178.65,180.58,201.04,197.54,206.31,185.71,184.25,189.63,184.96,177.05,179.39,195.83,194.76,193.73,191.83,
546.00,488.01,556.60,485.85,621.15,422.93,372.28,361.80,358.10,352.65,349.70,349.28,345.85,355.03,349.92,339.38,332.78,331.97,343.70,342.56,338.28,315.33,304.02,315.11,317.79,335.46,336.73,310.71,313.18,252.30,241.71,253.90,230.68,225.48,221.56,201.69,201.86,216.39,202.99,188.52,178.93,180.82,201.43,197.97,206.34,185.78,184.29,189.79,185.04,177.16,179.66,196.38,195.25,193.81,191.95,
547.00,488.36,557.38,486.86,621.92,423.15,371.26,359.78,359.28,353.12,349.63,349.46,345.97,354.13,348.97,339.98,333.00,332.33,342.98,343.14,338.49,315.20,304.72,314.87,318.03,335.16,336.66,310.21,313.70,252.66,241.19,253.66,230.87,225.72,220.73,201.93,201.84,216.40,202.84,189.04,178.81,180.56,201.76,197.94,206.67,185.63,184.38,189.70,185.13,177.56,179.81,196.69,195.61,194.19,191.95,
548.00,487.62,556.82,486.67,621.30,422.32,371.93,359.15,358.57,352.26,348.67,349.34,345.73,354.39,348.70,339.70,332.06,332.59,343.23,342.14,337.98,315.89,305.08,314.95,317.92,334.95,334.14,309.22,312.83,252.83,241.66,252.62,229.40,226.07,221.26,201.93,202.06,216.33,202.37,188.83,178.38,180.71,202.15,197.38,206.65,185.60,184.24,189.28,184.52,177.43,179.79,196.80,195.92,194.19,191.95,
549.00,487.58,556.92,485.98,622.90,422.32,372.56,359.58,358.35,352.28,349.16,348.48,345.54,355.29,348.37,339.57,331.94,332.10,343.64,343.02,338.29,315.60,305.79,314.88,317.94,335.22,334.50,308.70,313.16,252.13,241.15,252.18,229.61,226.32,221.47,201.19,202.17,216.99,202.50,188.84,178.70,180.51,201.55,197.18,206.65,185.25,183.83,189.35,184.81,177.22,180.01,196.14,195.84,194.33,192.19,
550.00,488.26,556.92,485.76,622.91,422.46,371.49,359.08,358.31,351.45,348.51,348.00,345.41,355.47,347.93,339.63,331.40,331.83,342.90,343.80,337.37,315.65,305.67,314.15,317.74,335.85,334.42,309.03,313.31,251.76,241.11,251.86,229.88,226.35,221.08,200.88,201.62,217.09,202.18,188.63,178.94,180.80,201.00,197.02,206.41,185.03,183.64,189.35,184.32,177.36,179.75,196.22,195.10,194.42,192.07,
551.00,487.34,556.82,484.80,623.50,422.12,370.18,358.30,359.19,351.13,348.33,347.93,345.80,355.22,347.16,339.31,331.23,331.28,341.83,343.63,336.95,315.45,306.09,313.92,318.51,335.78,335.05,308.49,312.86,251.91,241.13,250.85,229.78,226.80,221.31,201.08,201.37,216.80,202.40,188.51,179.23,180.75,200.83,196.72,206.35,184.87,183.74,188.99,183.80,177.36,179.43,195.93,194.69,194.28,191.87,
552.00,486.61,556.98,484.42,623.89,421.25,370.15,358.41,358.43,350.09,348.01,348.14,346.50,354.92,347.27,338.58,330.81,331.42,342.06,343.18,336.75,315.06,305.99,314.10,318.91,334.72,333.86,309.01,312.34,251.47,240.72,251.30,230.25,226.42,222.48,200.91,201.54,217.01,202.28,188.41,179.47,180.76,201.04,197.13,206.57,184.89,184.43,188.88,184.02,177.08,179.64,195.77,194.86,194.46,191.51,
553.00,486.55,555.23,484.69,623.92,421.58,369.97,358.80,358.30,349.34,348.16,348.67,345.29,354.91,347.33,338.86,331.08,331.08,341.40,342.09,337.16,313.32,304.72,313.48,318.25,333.79,335.30,308.59,311.62,250.90,240.07,252.22,230.75,225.86,222.97,200.13,201.40,216.38,202.33,188.63,179.42,179.67,200.56,196.67,206.31,184.90,183.90,188.88,184.39,177.29,180.00,194.91,194.81,194.38,191.68,
554.00,486.61,553.56,483.69,621.54,421.08,369.16,358.09,358.04,347.54,346.79,348.19,343.76,353.21,346.64,338.41,329.12,330.55,340.20,341.14,334.92,312.93,303.38,312.03,316.73,333.53,334.74,307.89,310.65,250.69,239.74,250.95,231.05,224.83,221.48,199.81,200.58,215.76,201.54,187.76,178.86,179.41,200.47,196.59,205.87,184.41,183.37,188.41,183.71,176.83,178.98,194.69,193.80,194.14,191.20,
555.00,483.93,551.65,482.18,619.06,419.10,367.29,356.21,356.75,346.18,344.82,346.31,343.30,351.06,344.83,336.72,328.50,328.83,338.64,339.90,334.05,311.67,301.53,310.81,315.39,331.39,333.31,306.65,308.85,249.44,239.42,249.14,230.03,224.03,220.45,199.25,199.60,214.89,200.72,187.14,178.12,178.59,200.12,196.32,204.95,183.38,182.88,187.82,183.36,176.38,178.37,194.15,193.20,193.83,190.40,
556.00,480.72,547.69,480.99,614.55,415.83,365.58,354.41,353.65,343.38,342.52,344.15,340.83,348.17,343.10,334.73,326.04,327.50,336.72,337.31,332.36,308.78,299.06,309.64,313.07,327.84,330.22,305.02,306.49,247.36,237.40,248.21,228.40,221.85,219.35,198.46,198.24,213.55,199.57,186.29,176.83,177.66,199.28,195.38,203.90,182.53,181.94,186.76,182.53,175.19,177.71,192.88,192.28,193.03,189.37,
557.00,476.96,543.50,477.11,610.37,412.40,363.25,352.32,350.22,340.85,340.61,341.08,337.46,345.53,340.61,332.22,323.43,325.27,334.64,334.63,329.38,305.92,296.63,308.20,310.13,325.16,327.81,303.22,303.92,245.64,235.87,246.51,225.67,220.24,217.32,197.02,196.87,212.16,198.13,184.70,175.17,176.37,197.43,193.62,202.03,181.28,180.12,185.17,181.34,173.97,176.51,191.36,190.70,191.39,188.27,
558.00,474.79,540.71,473.75,605.94,409.82,361.55,351.03,348.10,339.99,338.47,337.99,335.38,343.18,338.24,329.67,321.01,323.42,332.73,333.29,326.64,304.02,294.67,305.70,307.67,324.07,325.92,301.37,302.88,243.91,234.53,245.00,223.76,218.64,215.40,196.44,195.14,211.12,196.69,183.30,173.88,175.67,195.59,192.76,200.53,179.77,179.14,184.16,180.08,172.50,175.03,190.39,188.99,190.13,187.32,
559.00,473.38,539.15,472.33,602.88,408.45,359.44,348.74,347.69,338.90,336.31,336.99,334.39,341.32,337.01,327.87,320.22,322.14,330.78,331.65,326.45,303.87,294.18,304.35,306.27,322.34,324.04,300.74,302.44,242.73,233.75,243.26,221.85,218.21,214.57,195.18,193.72,210.19,196.11,182.74,173.15,174.97,194.65,191.81,199.65,179.04,178.42,183.43,179.55,171.52,174.62,189.98,188.44,189.14,186.37,
560.00,471.27,538.75,470.31,601.93,406.59,358.24,347.23,346.31,338.17,335.77,335.32,333.47,340.89,336.16,327.87,318.59,321.44,330.35,331.31,324.80,303.65,293.58,304.12,305.72,321.91,322.97,299.34,301.47,241.96,231.96,242.95,221.47,217.73,213.55,194.86,193.89,209.37,195.77,182.11,172.45,174.70,193.88,191.09,199.50,178.61,178.04,182.88,178.95,170.66,173.76,188.93,187.83,188.72,185.47,
561.00,471.35,538.70,469.29,602.91,406.08,357.56,346.23,346.33,338.83,336.56,334.92,332.85,341.12,336.02,328.39,319.58,320.87,330.47,331.52,325.67,303.55,293.03,303.69,305.23,322.56,323.30,299.53,301.22,242.20,231.99,243.03,220.65,216.91,213.81,194.24,194.54,208.95,196.03,181.99,172.51,174.61,193.75,190.70,199.51,178.16,177.45,182.66,179.37,170.82,173.77,188.46,188.09,188.39,185.50,
562.00,472.78,538.49,468.78,602.72,406.84,357.41,346.06,346.15,339.50,336.55,334.90,332.77,341.69,336.02,327.45,319.25,320.05,329.48,332.01,325.71,304.11,293.34,303.42,304.57,323.15,324.30,299.26,301.15,243.17,231.76,242.71,220.55,217.05,213.49,193.77,194.27,208.75,195.91,181.59,172.85,174.63,193.38,190.28,199.30,177.70,177.45,182.72,178.93,170.59,173.30,188.71,187.93,188.10,185.71,
563.00,472.57,537.55,467.99,602.27,406.29,355.78,343.51,345.95,337.90,335.60,334.27,332.38,340.39,335.14,326.87,318.79,318.79,327.60,331.17,325.04,304.47,292.52,302.91,304.62,322.50,324.19,298.42,300.76,242.68,231.00,241.68,220.94,217.59,212.11,193.10,193.74,208.32,195.49,181.18,173.32,174.55,193.04,190.24,199.02,177.48,177.07,182.39,178.41,170.10,172.85,188.35,187.64,187.55,184.99,
564.00,470.43,536.67,467.82,601.54,405.31,354.60,342.31,344.17,337.17,335.51,334.14,332.69,339.98,333.96,325.97,318.01,318.11,326.95,330.83,324.52,303.25,291.98,302.41,305.19,321.35,323.36,297.62,300.05,241.13,230.64,241.02,221.02,217.39,212.01,193.41,193.45,207.30,195.40,181.19,173.09,174.25,193.11,190.00,198.71,177.07,177.21,181.84,177.85,170.03,172.77,187.85,187.58,187.27,184.52,
565.00,470.02,535.30,467.02,600.90,403.55,354.04,342.18,343.25,336.35,335.43,334.20,331.77,338.66,332.98,324.32,317.41,317.77,326.63,330.13,324.13,301.19,291.58,301.72,303.97,320.60,323.05,297.74,299.03,240.70,229.88,240.86,219.81,217.15,212.37,192.23,193.11,207.34,194.79,181.07,172.77,173.57,192.84,189.39,198.07,176.76,176.84,181.18,177.55,169.32,172.77,187.62,187.27,186.56,184.00,
566.00,468.59,532.91,465.42,597.53,401.70,353.30,343.07,341.36,334.47,334.15,332.95,330.98,336.99,331.15,322.02,315.64,316.39,325.82,329.26,321.43,299.96,290.14,299.62,302.15,319.21,321.86,295.79,297.69,239.70,228.43,239.93,219.79,216.62,211.28,191.33,191.87,206.92,193.10,180.15,171.71,172.51,191.20,188.31,196.99,176.20,175.60,180.88,176.88,167.92,171.47,186.88,185.92,185.74,183.08,
567.00,465.91,530.94,463.75,594.27,400.48,350.80,341.30,340.66,333.02,332.95,331.92,328.86,334.50,329.29,321.40,314.50,314.07,324.00,327.47,320.28,298.45,288.38,297.10,301.17,318.25,319.80,293.91,295.76,238.06,226.94,238.66,218.70,215.62,210.18,190.33,190.90,206.08,191.99,179.31,170.64,171.49,190.85,187.62,196.17,175.66,174.72,179.97,175.91,166.89,170.79,186.00,184.71,184.48,182.14,
568.00,463.08,529.79,461.29,592.45,398.10,348.94,340.54,338.52,332.23,331.62,330.54,328.15,332.96,327.33,319.66,312.77,312.50,323.57,326.62,318.22,296.92,287.33,296.36,299.62,316.45,316.90,293.66,294.79,236.86,227.28,237.33,217.13,214.26,209.51,189.75,190.39,205.06,191.10,178.32,169.26,170.68,190.50,187.04,195.20,174.89,174.42,179.00,175.33,165.98,169.70,185.36,183.69,183.82,180.81,
569.00,461.64,527.99,458.50,590.83,395.55,347.64,339.69,337.18,331.29,330.13,328.65,325.37,331.74,326.24,319.12,311.99,311.55,322.78,324.77,317.20,294.76,284.64,295.49,298.42,315.52,315.41,292.30,293.01,236.14,226.64,236.37,215.80,212.36,209.22,188.67,189.63,204.32,190.13,177.29,167.76,169.67,189.23,185.54,194.09,174.33,173.48,177.80,174.71,165.32,168.81,184.14,182.64,182.67,180.15,
570.00,460.90,526.37,458.03,589.80,396.58,347.68,339.13,336.00,330.71,328.95,327.40,324.60,331.83,325.78,318.85,310.72,310.47,321.51,324.02,316.36,294.97,284.29,294.07,298.03,314.57,314.85,292.42,291.59,235.43,226.51,236.48,214.90,210.98,208.86,188.19,188.44,203.36,189.48,176.68,166.92,169.31,188.20,184.64,193.85,173.79,172.78,176.90,173.91,164.67,167.82,183.42,181.91,181.98,180.22,
571.00,461.48,526.86,457.34,589.86,396.79,346.79,337.94,336.83,330.53,327.11,326.04,323.86,330.70,326.36,318.94,310.49,309.43,320.26,323.68,315.54,295.64,283.58,294.04,297.83,314.97,315.16,292.77,291.87,236.06,227.21,235.70,215.48,210.78,208.44,187.93,188.02,203.20,189.36,176.20,166.80,169.06,187.84,185.04,193.53,173.47,172.94,176.64,173.03,164.99,167.43,183.33,181.52,181.34,179.36,
572.00,460.47,527.12,457.05,590.43,396.07,345.77,337.52,336.38,329.93,325.80,325.90,324.79,330.40,325.98,318.42,310.76,310.34,320.02,323.57,314.87,295.17,283.99,294.88,298.00,313.14,314.67,292.72,292.46,235.82,227.28,236.21,215.12,210.95,207.82,188.13,187.62,202.63,189.32,176.18,166.58,168.54,187.51,184.82,193.44,173.21,172.85,176.40,172.62,165.42,167.03,182.74,181.19,181.13,178.49,
573.00,459.65,526.33,457.65,589.82,396.14,346.92,336.99,336.50,329.91,325.55,325.35,322.99,330.43,326.21,318.74,310.63,311.17,320.57,322.95,315.77,295.11,284.09,294.80,298.90,313.12,314.63,291.68,292.79,235.44,226.48,235.77,214.65,211.08,208.27,188.09,187.41,202.71,189.76,176.13,166.66,168.21,187.63,184.25,193.64,173.12,172.02,176.07,172.45,165.49,166.89,182.12,181.00,180.95,178.60,
574.00,459.74,524.89,457.83,590.74,396.23,347.70,337.41,336.03,328.92,324.92,325.06,323.00,330.02,326.22,317.76,310.51,310.78,320.98,322.90,314.24,294.94,284.74,294.98,297.36,313.29,314.39,290.92,291.59,234.66,225.26,235.95,214.47,211.31,207.10,187.51,187.39,202.73,189.28,175.50,166.69,168.34,186.99,184.21,193.71,172.80,171.62,175.45,172.35,165.14,166.29,181.97,180.74,180.92,178.64,
575.00,458.84,522.71,456.61,588.06,394.94,346.39,335.91,335.79,327.34,323.38,324.26,321.38,328.57,325.09,316.74,309.46,309.04,319.18,321.65,313.79,294.71,283.89,294.35,295.85,313.00,314.20,289.17,291.34,234.23,224.05,235.30,214.94,210.68,205.76,187.06,186.69,202.10,188.61,174.34,166.43,167.66,186.39,183.83,192.81,172.48,170.81,175.01,171.66,165.19,165.69,181.87,180.41,180.71,178.01,
576.00,456.86,521.59,455.25,586.12,393.18,345.75,334.56,334.66,326.22,322.63,324.47,320.72,328.05,323.25,316.31,308.24,308.48,319.04,319.87,313.17,293.96,283.15,293.93,295.89,312.13,312.26,287.94,290.41,233.34,223.25,234.08,213.89,210.45,204.65,186.39,186.04,200.81,188.36,173.64,165.88,166.85,186.36,183.20,192.20,172.21,170.56,174.39,171.14,164.36,164.84,181.27,180.06,180.78,177.59,
577.00,456.00,520.44,453.97,585.59,391.58,346.44,334.30,334.30,325.84,323.07,323.47,321.04,328.42,322.54,315.93,307.99,308.35,320.10,318.50,313.50,293.09,281.67,293.44,295.65,312.39,311.86,287.91,289.59,233.06,223.49,233.42,214.48,209.32,204.52,186.03,185.75,200.74,188.33,173.69,165.50,166.88,186.48,182.53,192.00,172.03,170.20,174.24,171.29,164.03,164.94,180.78,180.22,180.87,177.73,
578.00,457.35,520.06,453.70,586.82,391.12,346.22,334.71,334.00,325.32,323.48,324.48,321.27,329.67,322.93,315.01,307.66,307.90,319.79,318.48,313.46,292.71,281.25,293.69,294.19,312.17,312.46,287.13,289.42,233.01,223.59,232.85,214.79,209.13,205.54,185.48,185.99,200.37,187.73,173.96,165.21,166.91,186.39,181.99,191.62,172.07,169.74,174.76,171.32,163.82,164.74,181.01,180.06,180.72,178.34,
579.00,457.97,521.23,453.83,587.30,391.72,346.03,334.36,334.92,326.10,323.76,323.95,321.16,330.06,323.36,315.58,307.73,307.17,319.45,319.44,314.25,293.37,281.71,293.30,294.53,312.55,313.72,288.93,290.28,234.27,224.00,233.71,215.67,209.50,205.85,185.65,186.09,201.04,187.75,174.09,165.76,167.21,187.47,182.85,191.51,172.24,169.99,175.82,171.38,164.16,165.24,181.92,180.29,181.12,178.34,
580.00,459.20,524.98,454.75,589.84,392.58,346.46,335.22,336.36,327.35,325.68,325.04,323.91,331.43,323.92,316.13,308.90,308.98,320.84,321.70,315.66,293.67,282.73,293.56,296.82,313.16,313.65,289.66,291.63,235.77,225.10,234.38,216.11,211.09,206.64,186.64,186.74,201.91,188.59,175.37,166.46,168.22,188.35,183.85,192.76,172.95,171.42,176.57,172.49,164.93,166.04,182.56,181.49,182.14,178.89,
581.00,460.56,527.74,456.97,592.92,393.74,347.39,337.04,336.17,328.29,327.05,326.32,325.27,332.76,325.45,316.64,310.01,309.89,322.10,322.84,317.57,293.96,284.11,294.64,297.69,313.80,314.34,291.29,292.84,236.87,225.78,234.83,216.91,211.35,208.43,187.85,187.51,202.98,189.12,176.44,166.97,169.29,189.16,184.57,193.13,173.87,171.99,177.13,173.38,166.04,167.24,182.96,182.30,182.65,179.92,
582.00,462.38,529.42,458.34,595.04,395.08,348.15,337.57,336.45,328.26,328.26,327.96,325.22,333.75,327.07,317.04,310.47,310.53,323.04,324.74,317.92,294.20,285.78,295.51,297.68,314.94,314.72,292.09,294.51,237.18,226.41,235.35,216.91,211.91,209.95,188.07,188.68,203.97,189.44,177.16,167.66,170.02,189.47,185.40,193.62,174.46,172.48,177.68,174.23,166.11,167.36,183.73,182.97,183.25,180.85,
583.00,463.54,530.91,458.88,594.18,395.81,347.48,337.40,336.84,328.07,328.25,328.25,325.46,332.74,327.51,317.80,311.27,311.08,322.28,325.45,318.36,294.48,286.08,294.85,297.83,315.56,315.19,292.80,294.66,237.00,226.92,236.81,217.59,211.99,209.57,188.95,188.76,204.53,189.51,177.56,168.32,170.38,189.23,186.15,194.36,174.49,173.08,177.75,174.67,166.92,167.95,183.91,182.97,183.72,180.74,
584.00,462.48,529.90,458.99,592.32,396.89,347.30,337.03,336.91,326.48,328.13,328.97,325.14,331.96,327.29,317.36,311.60,311.66,321.34,324.36,317.64,294.10,286.23,294.51,297.99,314.49,314.46,292.52,293.95,235.64,226.83,237.33,217.09,211.49,209.00,189.45,188.39,203.97,189.76,178.02,168.45,169.88,189.32,185.88,194.21,174.48,173.18,177.59,174.52,166.96,167.83,183.44,182.93,183.94,180.16,
585.00,460.17,527.11,457.25,589.07,394.48,345.68,334.39,333.58,324.48,325.92,327.48,322.73,329.47,326.36,316.01,309.65,310.15,320.49,321.74,316.19,293.13,284.28,293.38,296.12,311.96,312.46,291.07,292.32,233.79,226.06,235.35,216.41,210.05,207.81,188.48,187.77,202.47,188.86,176.70,167.48,168.41,188.26,184.74,193.00,173.40,172.06,176.48,173.40,165.95,167.10,182.44,181.35,182.75,179.23,
