Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
489.00,1326.30,1292.93,1232.46,1163.15,1095.82,1009.24,1325.74,1318.28,1322.70,1321.58,1324.61,1324.78,1307.52,1312.83,1325.83,1160.64,1331.31,1314.45,1341.78,1308.44,1283.52,1216.03,1170.08,1369.21,1371.02,1393.76,1387.72,1370.85,1343.29,1290.92,1245.00,1339.24,1329.46,1285.27,1267.12,1281.11,1291.04,1293.49,1242.76,1240.15,1383.63,1409.27,1413.96,1421.42,1416.64,1395.48,1356.96,1302.37,1238.24,
490.00,1338.86,1307.01,1248.09,1174.63,1106.00,1020.92,1337.16,1332.22,1337.57,1337.39,1338.56,1339.04,1320.56,1327.25,1340.34,1173.19,1345.64,1326.42,1356.66,1323.59,1295.38,1228.09,1182.00,1381.91,1383.26,1411.34,1400.63,1385.54,1356.71,1305.17,1257.59,1352.54,1345.70,1299.37,1280.02,1296.36,1305.02,1307.19,1256.22,1252.44,1399.32,1423.42,1428.36,1437.08,1433.39,1409.95,1372.74,1315.58,1249.64,
491.00,1352.20,1317.89,1261.86,1184.58,1115.58,1032.60,1347.63,1343.00,1348.93,1351.07,1352.66,1353.86,1332.27,1342.07,1352.01,1184.19,1357.93,1337.83,1365.97,1336.89,1307.21,1238.99,1192.04,1393.87,1396.02,1425.95,1413.46,1397.95,1369.81,1317.00,1268.27,1364.38,1358.13,1308.79,1292.84,1307.26,1318.55,1322.03,1266.54,1261.20,1412.82,1437.02,1441.81,1450.75,1446.72,1421.07,1385.61,1327.34,1258.96,
492.00,1362.50,1325.50,1271.62,1192.42,1123.96,1039.68,1355.65,1351.74,1358.02,1359.52,1361.62,1364.28,1342.16,1350.83,1361.92,1193.31,1367.89,1346.66,1374.77,1344.60,1315.58,1248.03,1199.61,1402.28,1404.08,1438.13,1422.00,1408.25,1380.13,1327.52,1277.88,1370.90,1366.72,1316.18,1303.00,1315.89,1325.18,1330.84,1274.05,1266.61,1421.13,1445.02,1453.38,1458.20,1456.96,1426.51,1395.08,1336.79,1267.45,
493.00,1366.45,1330.69,1276.47,1198.58,1128.67,1045.12,1362.74,1358.55,1365.33,1367.01,1370.72,1371.43,1347.88,1356.83,1371.28,1201.39,1375.51,1353.42,1383.41,1350.84,1320.62,1253.40,1204.20,1411.12,1408.35,1442.05,1431.08,1415.65,1388.17,1335.52,1281.90,1375.63,1373.04,1319.91,1309.34,1323.84,1330.99,1338.66,1279.65,1271.82,1429.32,1450.67,1461.86,1466.02,1464.97,1433.22,1402.10,1341.14,1273.77,
494.00,1375.54,1337.18,1284.28,1207.93,1134.61,1053.10,1371.82,1366.66,1376.35,1376.22,1378.98,1378.55,1355.99,1365.01,1378.43,1208.97,1383.13,1362.63,1392.91,1360.00,1331.57,1262.60,1211.84,1419.83,1417.57,1449.22,1440.85,1424.42,1397.61,1344.17,1290.24,1384.58,1377.95,1328.93,1316.21,1333.43,1338.05,1347.99,1285.97,1279.56,1435.50,1458.23,1469.86,1475.41,1474.39,1441.65,1410.50,1349.35,1280.40,
495.00,1384.63,1343.57,1290.91,1213.83,1141.34,1058.53,1381.83,1376.78,1384.77,1382.18,1388.86,1384.79,1365.16,1370.98,1385.80,1216.33,1390.74,1370.15,1400.53,1367.67,1341.84,1271.33,1218.86,1429.23,1427.37,1458.47,1450.33,1431.71,1406.48,1351.10,1296.53,1393.88,1384.47,1335.74,1322.68,1339.81,1345.83,1355.34,1292.66,1287.01,1443.38,1466.35,1477.57,1481.11,1480.94,1451.01,1418.63,1358.38,1290.15,
496.00,1387.75,1346.47,1292.43,1217.11,1143.00,1058.21,1384.76,1377.79,1386.10,1380.70,1388.79,1384.35,1367.29,1371.01,1388.08,1218.02,1390.86,1371.21,1403.14,1368.87,1344.89,1273.69,1222.25,1430.61,1428.66,1459.11,1453.95,1433.63,1407.80,1352.26,1298.71,1396.37,1385.94,1338.62,1322.55,1341.46,1347.47,1355.55,1297.20,1289.92,1443.89,1467.10,1478.77,1480.51,1479.30,1453.91,1420.34,1359.34,1293.48,
497.00,1386.51,1346.95,1289.94,1216.64,1140.75,1057.34,1384.37,1376.43,1384.76,1379.70,1386.69,1379.67,1364.66,1371.23,1386.42,1216.64,1387.69,1369.53,1402.98,1369.35,1346.04,1270.89,1219.94,1428.66,1428.08,1455.66,1451.94,1431.81,1406.34,1351.40,1297.05,1396.57,1385.79,1339.53,1319.91,1336.89,1349.19,1352.79,1296.69,1290.55,1442.71,1467.04,1475.76,1479.88,1475.13,1455.21,1418.30,1360.30,1291.15,
498.00,1382.14,1342.67,1283.82,1211.00,1136.26,1049.31,1376.75,1370.44,1375.18,1370.63,1377.40,1370.63,1357.18,1364.95,1377.40,1209.01,1379.18,1360.91,1393.68,1363.92,1339.22,1263.45,1213.33,1420.66,1423.13,1448.94,1442.75,1422.64,1399.12,1342.95,1290.54,1391.69,1380.93,1335.39,1312.01,1327.77,1342.60,1344.47,1291.92,1282.93,1435.21,1461.22,1466.17,1472.34,1465.61,1448.91,1411.08,1355.63,1281.62,
499.00,1373.28,1335.22,1276.15,1201.57,1128.48,1041.40,1366.00,1360.18,1364.46,1361.42,1367.19,1363.55,1346.20,1355.63,1368.72,1200.35,1367.81,1348.65,1383.63,1353.20,1329.14,1252.42,1203.08,1411.36,1413.48,1439.98,1434.19,1414.09,1387.32,1333.40,1278.31,1380.89,1372.98,1326.09,1303.87,1317.58,1334.31,1335.23,1283.75,1274.34,1425.96,1451.86,1454.91,1461.61,1453.69,1440.56,1402.21,1347.40,1273.10,
500.00,1364.76,1328.39,1267.67,1192.96,1122.82,1034.28,1354.14,1348.71,1353.08,1352.68,1356.93,1354.28,1334.49,1347.35,1358.55,1192.43,1358.29,1339.74,1372.89,1343.22,1316.98,1243.65,1194.75,1400.44,1403.79,1429.56,1421.83,1404.93,1377.06,1327.09,1268.71,1369.88,1362.15,1317.36,1295.01,1308.94,1326.17,1324.95,1273.89,1266.51,1413.86,1442.11,1445.65,1454.01,1445.06,1430.83,1391.59,1339.37,1262.06,
501.00,1356.61,1324.26,1261.42,1185.63,1119.10,1031.53,1349.67,1343.53,1349.57,1348.48,1353.16,1349.22,1328.94,1342.48,1352.96,1188.82,1353.94,1333.24,1367.81,1336.24,1309.24,1239.57,1188.26,1395.77,1396.95,1426.43,1414.84,1400.84,1373.39,1322.80,1263.67,1362.91,1358.64,1311.88,1290.04,1305.21,1320.48,1320.77,1267.92,1259.83,1409.11,1437.36,1438.95,1448.56,1442.91,1425.06,1386.79,1334.21,1256.19,
502.00,1354.18,1320.22,1259.95,1183.40,1117.89,1030.33,1346.24,1342.61,1348.49,1345.76,1351.40,1349.98,1328.79,1339.50,1349.70,1188.14,1353.25,1332.34,1364.93,1332.39,1305.59,1237.84,1185.37,1392.52,1394.88,1425.95,1411.27,1399.13,1369.07,1320.15,1259.83,1360.64,1356.04,1307.73,1290.00,1305.53,1318.48,1320.98,1263.65,1255.83,1406.53,1432.86,1437.63,1445.18,1440.96,1420.88,1386.09,1330.68,1253.68,
503.00,1358.22,1321.99,1263.73,1185.82,1120.83,1034.21,1349.76,1344.55,1353.46,1350.52,1356.63,1353.90,1332.75,1341.34,1352.90,1190.65,1358.75,1336.84,1368.33,1335.14,1308.35,1242.70,1187.49,1396.24,1395.81,1431.52,1413.92,1401.21,1370.00,1322.64,1263.99,1362.35,1355.76,1308.76,1294.37,1309.41,1321.06,1324.80,1264.39,1258.49,1408.17,1434.72,1442.29,1447.87,1445.45,1421.92,1388.47,1331.62,1260.74,
504.00,1363.93,1328.40,1269.75,1192.19,1126.36,1039.98,1358.29,1352.12,1361.55,1358.99,1365.74,1359.78,1343.34,1347.44,1358.51,1198.27,1368.74,1345.72,1375.18,1341.57,1315.25,1251.05,1193.56,1403.83,1402.60,1437.70,1420.90,1407.49,1378.21,1329.93,1272.30,1372.53,1362.56,1314.28,1300.61,1317.10,1327.07,1331.04,1270.89,1264.37,1415.92,1439.90,1450.04,1455.25,1454.14,1429.46,1393.04,1339.94,1268.33,
505.00,1371.32,1333.88,1274.99,1200.56,1131.36,1045.04,1366.58,1359.50,1370.65,1367.73,1372.47,1367.60,1351.67,1354.72,1366.76,1204.28,1377.33,1355.83,1382.60,1349.50,1325.12,1256.58,1199.46,1412.64,1410.17,1443.57,1430.12,1414.59,1387.33,1334.68,1280.83,1381.54,1372.29,1318.44,1309.72,1324.06,1332.78,1339.55,1279.10,1270.79,1425.65,1445.03,1457.16,1462.11,1460.12,1436.01,1397.82,1346.67,1276.09,
506.00,1378.71,1336.52,1279.13,1206.84,1134.87,1046.45,1371.27,1363.82,1374.06,1370.65,1374.68,1371.27,1353.59,1358.86,1372.20,1205.29,1382.44,1361.34,1383.99,1353.90,1331.87,1258.65,1204.05,1416.25,1416.56,1446.04,1434.56,1417.18,1392.06,1337.76,1284.71,1385.23,1375.61,1324.11,1314.50,1326.28,1337.45,1341.80,1284.09,1275.40,1428.35,1450.07,1464.34,1467.75,1461.86,1439.52,1401.05,1350.48,1280.68,
507.00,1381.61,1340.73,1282.36,1211.59,1140.28,1049.96,1376.40,1368.73,1377.08,1374.50,1379.82,1375.48,1357.97,1363.75,1377.61,1207.85,1385.64,1365.79,1389.24,1358.55,1336.70,1262.23,1211.23,1423.81,1422.35,1450.42,1441.81,1422.03,1397.25,1341.81,1292.32,1390.31,1379.79,1330.26,1318.26,1332.02,1341.18,1343.71,1287.87,1281.92,1433.54,1457.09,1469.30,1472.82,1468.95,1445.80,1406.14,1352.52,1286.36,
508.00,1383.87,1343.94,1287.52,1214.60,1142.05,1051.21,1377.58,1371.94,1378.78,1377.14,1381.69,1379.85,1360.77,1367.38,1381.15,1208.89,1385.34,1367.51,1392.53,1360.47,1340.95,1261.12,1213.71,1426.79,1426.39,1451.57,1446.12,1426.47,1401.87,1346.78,1294.78,1395.11,1383.03,1334.72,1321.02,1333.64,1344.56,1345.28,1291.62,1286.98,1436.72,1463.16,1471.80,1476.71,1472.29,1448.49,1410.83,1356.42,1286.94,
509.00,1385.19,1346.38,1289.57,1215.16,1143.72,1051.35,1378.82,1373.79,1377.51,1376.84,1382.38,1380.87,1358.15,1368.22,1384.27,1209.26,1385.41,1367.32,1394.81,1361.87,1342.16,1261.20,1215.47,1428.50,1428.32,1454.36,1446.74,1426.76,1402.49,1347.21,1296.22,1395.65,1384.31,1336.71,1319.60,1335.18,1345.13,1346.68,1292.54,1287.61,1436.63,1466.05,1471.90,1479.01,1474.26,1449.45,1413.85,1356.41,1287.19,
510.00,1386.21,1348.27,1292.62,1213.44,1143.05,1052.55,1380.43,1374.24,1376.60,1375.94,1381.22,1381.14,1357.99,1368.08,1384.54,1208.86,1385.76,1363.80,1395.28,1360.92,1340.28,1261.66,1216.18,1429.03,1428.40,1454.92,1446.22,1426.84,1400.89,1348.06,1295.32,1395.88,1384.98,1337.17,1318.28,1335.03,1344.90,1344.90,1291.56,1287.53,1436.76,1468.17,1471.85,1480.71,1475.53,1450.87,1415.21,1354.81,1285.34,
511.00,1382.63,1345.68,1291.93,1209.54,1138.63,1051.58,1376.72,1372.18,1373.12,1373.58,1376.72,1377.89,1357.84,1366.44,1379.80,1208.45,1382.77,1360.84,1392.66,1357.79,1335.40,1259.54,1212.28,1426.50,1425.58,1451.34,1441.75,1423.84,1397.08,1346.16,1292.22,1393.20,1381.35,1333.05,1313.75,1333.37,1341.56,1342.34,1287.73,1283.85,1435.75,1464.85,1466.45,1477.16,1473.39,1446.95,1413.08,1351.99,1282.08,
512.00,1379.16,1343.81,1288.33,1202.31,1133.38,1048.02,1371.37,1368.73,1369.48,1372.12,1371.25,1372.71,1354.40,1359.99,1374.40,1204.87,1380.46,1356.88,1388.10,1354.44,1329.24,1256.53,1206.21,1419.95,1418.89,1447.67,1436.41,1418.69,1393.81,1344.12,1288.02,1388.93,1375.03,1328.10,1309.95,1329.95,1334.99,1338.10,1283.73,1277.55,1429.68,1457.39,1460.54,1471.61,1469.79,1442.08,1408.02,1348.37,1278.88,
513.00,1367.44,1334.27,1277.13,1193.50,1124.67,1042.28,1364.25,1358.58,1362.07,1362.37,1360.19,1363.01,1345.04,1349.13,1363.94,1197.58,1373.14,1347.25,1377.18,1344.10,1317.89,1250.97,1197.29,1409.04,1406.56,1436.24,1423.01,1407.21,1381.66,1334.92,1277.18,1379.39,1365.23,1315.98,1298.59,1320.08,1324.47,1330.15,1273.71,1267.04,1420.77,1444.43,1449.84,1459.87,1458.35,1432.16,1393.63,1337.44,1268.98,
514.00,1349.25,1315.13,1259.60,1177.55,1109.16,1028.37,1345.19,1340.91,1345.66,1344.40,1342.55,1345.71,1328.52,1333.43,1344.34,1180.87,1357.79,1330.95,1358.05,1326.73,1301.47,1235.40,1182.51,1388.32,1388.48,1416.06,1406.35,1391.75,1365.44,1317.82,1261.87,1359.37,1347.19,1299.26,1281.86,1301.95,1306.85,1311.54,1258.34,1249.95,1401.87,1424.60,1433.46,1438.47,1437.47,1414.32,1375.30,1316.92,1252.48,
515.00,1324.36,1291.17,1234.34,1158.27,1091.97,1010.57,1322.16,1319.68,1322.75,1321.11,1321.31,1322.67,1305.47,1310.75,1320.12,1160.37,1333.61,1309.32,1334.82,1303.75,1279.77,1214.45,1161.62,1365.12,1363.39,1392.56,1382.81,1367.81,1342.03,1294.46,1240.74,1336.60,1322.79,1277.54,1261.25,1277.99,1284.75,1287.68,1237.83,1225.76,1374.69,1400.90,1408.93,1411.27,1411.80,1389.39,1349.34,1294.24,1230.42,
516.00,1305.83,1275.81,1214.99,1146.32,1079.10,997.38,1304.18,1303.64,1306.14,1303.69,1305.72,1307.85,1286.80,1293.55,1303.03,1143.95,1314.06,1294.33,1318.90,1286.46,1264.76,1199.39,1145.98,1347.91,1344.53,1373.81,1366.93,1350.40,1322.01,1276.84,1224.99,1319.42,1304.96,1262.14,1245.51,1261.53,1268.35,1272.56,1221.15,1209.83,1356.96,1382.54,1391.59,1391.49,1393.20,1371.58,1330.57,1275.28,1213.45,
517.00,1292.68,1263.11,1203.96,1138.12,1071.13,985.71,1291.48,1289.11,1293.77,1291.67,1294.47,1295.12,1272.16,1282.63,1291.55,1130.73,1299.88,1283.39,1305.30,1273.13,1254.20,1187.26,1136.01,1334.64,1332.91,1359.68,1355.61,1336.93,1307.60,1263.17,1212.75,1307.22,1293.84,1251.71,1233.28,1246.86,1259.17,1260.63,1209.51,1200.53,1344.39,1370.08,1380.15,1378.30,1378.55,1359.94,1318.50,1264.00,1199.49,
518.00,1287.61,1259.27,1200.28,1133.38,1068.80,981.47,1285.37,1285.37,1286.01,1286.09,1290.16,1288.65,1268.13,1280.27,1288.41,1125.24,1294.47,1279.79,1301.74,1268.69,1249.69,1180.72,1132.75,1331.67,1328.80,1356.18,1353.87,1331.43,1304.06,1257.12,1206.90,1302.77,1290.08,1249.13,1228.38,1241.87,1254.80,1255.52,1206.18,1197.33,1338.62,1366.88,1375.18,1373.02,1374.22,1355.94,1315.87,1260.47,1194.85,
519.00,1291.75,1265.67,1205.92,1138.78,1073.63,986.23,1291.14,1288.45,1291.04,1291.97,1293.50,1294.05,1274.25,1285.03,1294.85,1127.81,1294.22,1282.92,1307.00,1274.98,1254.22,1183.66,1137.92,1338.67,1333.04,1360.27,1358.54,1334.45,1306.17,1261.97,1209.60,1307.90,1296.57,1251.93,1234.49,1243.51,1260.62,1260.84,1210.02,1204.13,1344.04,1370.79,1378.88,1382.81,1379.26,1359.59,1321.11,1266.92,1197.93,
520.00,1310.62,1282.98,1225.31,1153.59,1087.52,998.61,1309.38,1304.47,1308.63,1309.70,1310.63,1310.02,1291.36,1304.81,1313.83,1143.40,1311.30,1301.86,1325.40,1293.03,1272.15,1198.56,1153.06,1354.04,1351.09,1379.34,1375.78,1351.68,1324.10,1278.85,1226.50,1323.38,1313.87,1268.52,1249.29,1259.59,1277.90,1278.22,1224.94,1223.29,1362.39,1388.66,1397.90,1402.44,1400.22,1376.50,1341.17,1284.32,1214.34,
521.00,1327.37,1300.30,1244.39,1165.04,1101.39,1011.77,1327.78,1321.15,1325.00,1329.38,1328.03,1326.94,1308.58,1321.58,1333.12,1159.43,1329.50,1315.20,1342.39,1311.34,1288.56,1213.44,1170.25,1371.99,1368.91,1398.64,1392.34,1368.92,1342.25,1297.65,1241.77,1338.01,1331.06,1283.67,1265.14,1276.02,1294.63,1293.71,1242.75,1239.45,1382.16,1408.22,1415.84,1421.03,1419.64,1394.53,1360.29,1302.33,1231.26,
522.00,1346.30,1317.67,1262.65,1179.85,1114.28,1028.81,1346.41,1338.86,1343.93,1346.84,1345.88,1346.29,1328.00,1341.98,1350.83,1178.45,1348.78,1333.16,1361.17,1330.14,1306.46,1229.37,1186.85,1391.94,1386.02,1416.81,1409.16,1386.13,1361.27,1316.47,1258.87,1354.16,1347.91,1299.36,1281.17,1294.84,1309.15,1312.06,1259.09,1254.24,1401.53,1428.42,1433.73,1440.73,1437.91,1411.54,1377.51,1319.92,1250.26,
523.00,1359.10,1329.91,1274.45,1189.14,1120.73,1038.00,1356.32,1348.89,1356.97,1359.09,1357.79,1357.00,1336.25,1352.27,1359.93,1189.29,1360.55,1344.17,1371.93,1342.08,1318.87,1240.70,1195.01,1401.92,1396.72,1427.54,1418.79,1397.83,1374.02,1326.35,1271.54,1363.98,1356.33,1309.97,1292.61,1307.03,1317.90,1323.73,1269.90,1261.50,1412.58,1438.55,1446.17,1453.63,1448.62,1423.64,1386.19,1331.21,1262.14,
524.00,1362.47,1329.95,1276.34,1190.60,1121.70,1040.30,1360.67,1352.45,1362.74,1361.35,1364.25,1357.51,1339.03,1353.34,1360.94,1193.58,1365.73,1348.22,1374.69,1342.78,1322.09,1244.73,1194.91,1404.29,1399.70,1430.45,1419.78,1399.85,1377.88,1327.65,1272.62,1363.96,1358.87,1313.77,1295.71,1312.53,1319.96,1326.26,1272.85,1260.97,1414.31,1440.65,1448.73,1453.87,1451.09,1427.85,1387.08,1334.21,1265.37,
525.00,1363.60,1328.89,1273.27,1191.34,1121.30,1040.40,1359.10,1351.83,1364.01,1361.10,1362.47,1357.00,1340.02,1349.86,1359.21,1193.92,1366.90,1346.89,1374.36,1342.26,1321.64,1245.19,1194.39,1405.42,1400.93,1428.60,1419.58,1401.03,1377.48,1327.84,1272.84,1363.06,1358.93,1314.47,1297.11,1312.81,1319.87,1325.92,1272.95,1258.73,1415.13,1440.23,1447.91,1452.25,1448.24,1429.04,1387.56,1332.36,1265.74,
526.00,1364.86,1328.05,1273.96,1195.04,1123.87,1040.19,1360.28,1355.42,1366.52,1359.46,1362.38,1359.86,1340.71,1351.78,1360.33,1197.47,1369.16,1349.44,1375.72,1342.60,1322.98,1248.13,1197.12,1406.52,1403.82,1431.00,1420.86,1403.58,1381.82,1328.91,1273.68,1368.95,1361.87,1317.21,1298.50,1313.94,1321.07,1327.51,1274.31,1259.66,1415.37,1440.55,1449.31,1454.80,1448.75,1429.67,1391.30,1334.40,1266.51,
527.00,1364.38,1329.14,1272.05,1196.30,1126.09,1037.97,1362.21,1360.12,1365.61,1358.76,1363.21,1358.78,1341.71,1347.88,1360.07,1196.32,1368.25,1348.84,1376.89,1343.07,1322.42,1248.65,1196.63,1408.14,1405.22,1431.84,1422.37,1407.24,1381.35,1329.27,1274.22,1371.48,1362.74,1317.13,1298.65,1314.66,1323.05,1326.73,1274.62,1262.18,1415.65,1442.04,1450.68,1455.56,1449.60,1431.44,1390.94,1333.68,1265.45,
528.00,1370.52,1335.82,1278.44,1201.74,1135.65,1044.60,1370.33,1367.21,1370.99,1365.05,1368.73,1369.13,1351.45,1353.97,1369.25,1201.55,1374.13,1354.48,1382.49,1350.39,1328.20,1254.67,1202.40,1414.56,1412.99,1438.87,1431.99,1416.08,1387.98,1335.97,1280.63,1378.99,1373.04,1322.11,1306.43,1317.88,1332.24,1334.76,1280.45,1271.74,1422.28,1451.23,1457.67,1463.69,1458.95,1437.23,1400.05,1341.90,1269.58,
529.00,1380.20,1347.30,1287.25,1210.48,1144.92,1052.66,1378.15,1380.45,1376.47,1374.21,1376.80,1381.64,1360.16,1363.36,1382.59,1209.00,1385.05,1362.99,1393.27,1360.16,1337.16,1262.40,1211.09,1424.81,1424.32,1448.97,1443.59,1426.74,1398.65,1348.04,1290.17,1392.53,1383.49,1333.01,1313.74,1325.00,1342.17,1345.08,1289.67,1283.47,1433.69,1462.73,1468.07,1475.79,1471.19,1446.13,1411.13,1350.96,1279.40,
530.00,1388.91,1359.15,1297.60,1218.42,1151.66,1060.49,1386.64,1390.10,1384.46,1383.69,1386.81,1394.53,1369.67,1371.31,1392.53,1217.13,1392.72,1373.27,1403.20,1368.65,1344.95,1269.77,1219.43,1433.98,1434.81,1459.33,1452.08,1433.81,1408.03,1357.85,1297.41,1403.07,1392.50,1339.86,1321.93,1335.13,1351.19,1355.99,1297.58,1293.49,1445.31,1474.00,1477.48,1487.66,1483.76,1454.22,1419.37,1360.95,1285.74,
531.00,1396.01,1364.58,1304.06,1221.67,1155.44,1066.37,1391.83,1394.13,1388.64,1389.30,1391.93,1398.85,1375.13,1377.77,1396.32,1219.04,1397.65,1379.52,1406.43,1373.26,1349.53,1272.53,1222.56,1438.40,1438.73,1462.34,1455.97,1437.42,1411.59,1363.04,1301.53,1407.31,1396.44,1344.04,1326.03,1341.08,1355.35,1360.85,1300.64,1298.11,1449.06,1478.49,1482.66,1494.09,1489.25,1460.70,1422.79,1366.34,1290.22,
532.00,1402.04,1366.91,1308.03,1221.36,1155.29,1067.92,1392.91,1394.62,1392.38,1393.73,1394.66,1401.52,1376.45,1383.30,1399.63,1220.16,1401.64,1382.78,1408.78,1375.50,1352.35,1275.67,1223.52,1439.64,1441.05,1466.57,1458.14,1439.91,1415.32,1366.05,1303.32,1408.18,1398.61,1346.88,1328.06,1342.99,1356.45,1365.33,1302.47,1299.33,1450.85,1480.09,1485.49,1495.80,1491.31,1463.27,1425.16,1368.54,1294.35,
533.00,1401.94,1365.38,1306.32,1221.91,1152.65,1067.50,1395.02,1394.71,1393.06,1392.75,1394.70,1398.12,1374.97,1382.90,1398.01,1221.85,1401.28,1383.48,1409.50,1372.67,1352.20,1275.63,1221.87,1440.19,1440.94,1467.59,1456.43,1437.36,1414.22,1366.02,1300.82,1406.61,1397.02,1345.56,1326.77,1345.21,1354.83,1364.39,1301.37,1296.78,1449.15,1477.91,1482.53,1495.02,1488.08,1463.62,1422.81,1366.69,1295.40,
534.00,1403.46,1365.44,1307.98,1222.90,1153.68,1068.22,1396.68,1393.30,1397.62,1395.58,1395.77,1398.35,1377.65,1385.82,1394.62,1224.92,1401.81,1385.18,1409.93,1376.46,1353.34,1279.53,1222.20,1441.60,1442.31,1471.53,1459.18,1439.96,1416.05,1365.81,1306.13,1407.21,1396.57,1345.01,1329.60,1349.25,1354.29,1365.81,1302.60,1296.05,1449.29,1478.10,1486.14,1495.77,1487.09,1466.77,1424.64,1368.16,1296.66,
535.00,1403.95,1363.83,1307.39,1223.35,1154.75,1066.83,1398.95,1394.05,1402.56,1397.29,1398.53,1395.53,1378.52,1386.87,1394.32,1225.79,1402.76,1385.22,1410.69,1377.82,1354.34,1283.23,1222.97,1443.38,1441.82,1472.33,1460.41,1439.77,1417.10,1365.97,1305.76,1408.26,1397.80,1348.15,1332.31,1351.34,1354.25,1364.93,1305.85,1295.78,1447.08,1478.89,1487.84,1494.53,1486.86,1469.66,1424.96,1369.23,1298.19,
536.00,1403.93,1364.84,1302.85,1225.25,1155.66,1065.36,1399.47,1394.48,1403.49,1399.14,1399.88,1395.28,1380.21,1385.55,1393.24,1227.37,1403.85,1384.67,1413.49,1378.75,1353.49,1284.75,1223.07,1443.49,1443.00,1474.12,1463.25,1441.31,1417.21,1364.81,1307.90,1409.00,1399.33,1349.49,1334.26,1352.00,1353.71,1367.04,1307.13,1296.91,1447.98,1480.30,1488.95,1494.59,1485.39,1470.60,1426.71,1369.19,1299.02,
537.00,1397.46,1360.74,1297.25,1223.45,1152.01,1063.37,1394.33,1390.04,1399.82,1393.15,1393.87,1391.87,1375.85,1380.68,1387.53,1223.96,1399.91,1380.40,1409.17,1373.31,1348.65,1279.81,1219.24,1437.57,1438.32,1469.22,1460.24,1436.33,1413.71,1359.56,1304.66,1406.24,1394.86,1346.38,1331.59,1347.56,1349.45,1360.84,1304.56,1296.15,1443.19,1476.68,1484.43,1490.53,1482.45,1465.53,1423.25,1366.51,1294.23,
538.00,1390.36,1354.64,1288.44,1217.28,1145.08,1057.34,1385.25,1383.03,1390.79,1383.51,1385.49,1384.22,1367.58,1372.74,1381.14,1215.15,1393.00,1371.59,1403.11,1366.45,1340.75,1270.57,1213.02,1430.19,1431.80,1460.53,1451.93,1429.72,1406.71,1351.09,1297.94,1400.23,1388.42,1340.09,1323.64,1339.80,1342.21,1351.42,1299.07,1290.80,1438.23,1468.94,1477.73,1483.92,1476.12,1457.84,1417.35,1359.69,1286.08,
539.00,1382.46,1348.09,1282.73,1210.41,1137.70,1052.70,1377.87,1374.23,1382.30,1375.60,1378.07,1379.06,1356.96,1366.49,1375.66,1207.27,1383.82,1362.87,1396.18,1358.39,1335.01,1259.64,1208.09,1420.35,1425.14,1452.07,1443.09,1422.25,1397.28,1345.07,1289.95,1391.35,1382.85,1332.34,1318.89,1330.47,1336.14,1342.75,1292.90,1285.47,1431.01,1461.66,1466.89,1476.93,1470.14,1448.27,1410.29,1352.72,1278.23,
540.00,1377.18,1344.79,1278.29,1204.81,1133.32,1049.68,1370.61,1368.95,1372.60,1368.95,1370.94,1373.96,1350.10,1362.03,1371.59,1203.15,1379.53,1358.05,1389.81,1352.09,1328.58,1252.10,1203.17,1413.96,1420.23,1448.69,1439.11,1416.95,1391.46,1340.49,1285.91,1384.84,1376.90,1325.92,1311.37,1323.62,1333.57,1337.50,1285.24,1281.56,1427.58,1454.67,1462.57,1470.85,1466.27,1440.77,1408.98,1346.43,1273.97,
